hole_ID,depth_from,to_depth,rock unit,rock code,rock class
L-10,1043.79,1045.16,Porphyritic quartz diorite,pqd,Intrusive
L-10,1045.16,1045.31,Undiff - Faulted,fg,Fault
L-10,1045.31,1050.65,Porphyritic quartz diorite,pqd,Intrusive
L-10,1050.65,1050.8,Undiff - Faulted,fg,Fault
L-10,1050.8,1052.17,Porphyritic quartz diorite,pqd,Intrusive
L-10,1052.17,1052.32,Undiff - Faulted,fg,Fault
L-10,1052.32,1056.13,Porphyritic quartz diorite,pqd,Intrusive
L-12,0,301.14,Not Recorded,NR,Not Recorded
L-12,301.14,302.36,Porphyritic quartz diorite,pqd,Intrusive
L-12,302.36,304.8,Porphyritic quartz diorite,pqd,Intrusive
L-12,304.8,310.59,Undiff - Faulted,fg,Fault
L-12,310.59,376.12,Porphyritic quartz diorite,pqd,Intrusive
L-12,376.12,377.34,Undiff - Faulted,fg,Fault
L-12,377.34,420.02,Porphyritic quartz diorite,pqd,Intrusive
L-12,420.02,425.81,Granodiorite porphyry undiff,gdp,Intrusive
L-12,425.81,485.85,Porphyritic quartz diorite,pqd,Intrusive
L-12,485.85,489.51,Monzogranite porphyry,mgp,Intrusive
L-12,489.51,523.65,Porphyritic quartz diorite,pqd,Intrusive
L-12,523.65,524.87,Undiff - Faulted,fg,Fault
L-12,524.87,533.4,Porphyritic quartz diorite,pqd,Intrusive
L-12,533.4,539.8,Undiff - Faulted,fg,Fault
L-12,539.8,555.35,Porphyritic quartz diorite,pqd,Intrusive
L-12,555.35,559,Undiff - Faulted,fg,Fault
L-12,559,573.33,Porphyritic quartz diorite,pqd,Intrusive
L-12,573.33,581.86,Undiff - Faulted,fg,Fault
L-12,581.86,591.31,Porphyritic quartz diorite,pqd,Intrusive
L-12,591.31,591.47,Undiff - Faulted,fg,Fault
L-12,591.47,609.14,Porphyritic quartz diorite,pqd,Intrusive
L-12,609.14,637.95,Monzogranite porphyry,mgp,Intrusive
L-12,637.95,649.53,Porphyritic quartz diorite,pqd,Intrusive
L-12,649.53,650.14,Monzogranite porphyry,mgp,Intrusive
L-12,650.14,655.93,Porphyritic quartz diorite,pqd,Intrusive
L-12,655.93,677.57,Monzogranite porphyry,mgp,Intrusive
L-12,677.57,679.71,Porphyritic quartz diorite,pqd,Intrusive
L-12,679.71,681.23,Undiff - Faulted,fg,Fault
L-12,681.23,716.59,Porphyritic quartz diorite,pqd,Intrusive
L-12,716.59,718.42,Undiff - Faulted,fg,Fault
L-12,718.42,735.18,Porphyritic quartz diorite,pqd,Intrusive
L-12,735.18,738.53,Undiff - Faulted,fg,Fault
L-12,738.53,745.24,Porphyritic quartz diorite,pqd,Intrusive
L-12,745.24,746.76,Undiff - Faulted,fg,Fault
L-12,746.76,751.33,Porphyritic quartz diorite,pqd,Intrusive
L-12,751.33,751.49,Undiff - Faulted,fg,Fault
L-12,751.49,762.61,Porphyritic quartz diorite,pqd,Intrusive
L-12,762.61,769.62,Monzogranite porphyry,mgp,Intrusive
L-12,769.62,836.98,Porphyritic quartz diorite,pqd,Intrusive
L-12,836.98,839.73,Granodiorite porphyry undiff,gdp,Intrusive
L-12,839.73,843.08,Porphyritic quartz diorite,pqd,Intrusive
L-12,843.08,843.23,Undiff - Faulted,fg,Fault
L-12,843.23,902.21,Porphyritic quartz diorite,pqd,Intrusive
L-12,902.21,906.17,Granodiorite porphyry undiff,gdp,Intrusive
L-12,906.17,915.32,Porphyritic quartz diorite,pqd,Intrusive
L-12,915.32,921.41,Monzogranite porphyry,mgp,Intrusive
L-12,921.41,936.96,Porphyritic quartz diorite,pqd,Intrusive
L-12,936.96,944.42,Monzogranite porphyry,mgp,Intrusive
L-12,944.42,946.1,Porphyritic quartz diorite,pqd,Intrusive
L-12,946.1,947.32,Monzogranite porphyry,mgp,Intrusive
L-12,947.32,948.23,Porphyritic quartz diorite,pqd,Intrusive
L-12,948.23,950.98,Monzogranite porphyry,mgp,Intrusive
L-12,950.98,953.72,Porphyritic quartz diorite,pqd,Intrusive
L-12,953.72,958.29,Monzogranite porphyry,mgp,Intrusive
L-12,958.29,976.28,Porphyritic quartz diorite,pqd,Intrusive
L-19,0,340.46,Not Recorded,NR,Not Recorded
L-19,340.46,400.2,Porphyritic quartz diorite,pqd,Intrusive
L-19,400.2,407.21,Undiff - Faulted,fg,Fault
L-19,407.21,592.53,Porphyritic quartz diorite,pqd,Intrusive
L-19,592.53,621.79,Monzogranite porphyry,mgp,Intrusive
L-19,621.79,628.8,Undiff - Faulted,fg,Fault
L-19,628.8,675.44,Porphyritic quartz diorite,pqd,Intrusive
L-19,675.44,678.94,Undiff - Faulted,fg,Fault
L-19,678.94,836.37,Porphyritic quartz diorite,pqd,Intrusive
L-19,836.37,850.39,Monzogranite porphyry,mgp,Intrusive
L-19,850.39,927.66,Porphyritic quartz diorite,pqd,Intrusive
L-19,927.66,931.47,Monzogranite porphyry,mgp,Intrusive
L-19,931.47,939.4,Porphyritic quartz diorite,pqd,Intrusive
L-19,939.4,944.27,Monzogranite porphyry,mgp,Intrusive
L-19,944.27,949.15,Porphyritic quartz diorite,pqd,Intrusive
L-19,949.15,951.28,Monzogranite porphyry,mgp,Intrusive
L-19,951.28,997.61,Porphyritic quartz diorite,pqd,Intrusive
L-19,997.61,1001.27,Granodiorite porphyry undiff,gdp,Intrusive
L-19,1001.27,1004.62,Porphyritic quartz diorite,pqd,Intrusive
L-19,1004.62,1005.54,Glory Hole volcanics,GHv,Volcanic
L-19,1005.54,1022.61,Porphyritic quartz diorite,pqd,Intrusive
L-25,0,1.4,Not Recorded,NR,Not Recorded
L-25,1.4,5.94,Glory Hole volcanics,GHv,Volcanic
L-25,5.94,6.25,Porphyritic quartz diorite,pqd,Intrusive
L-25,6.25,8.38,Glory Hole volcanics,GHv,Volcanic
L-25,8.38,9.6,Porphyritic quartz diorite,pqd,Intrusive
L-25,9.6,14.78,Glory Hole volcanics,GHv,Volcanic
L-25,14.78,26.52,Porphyritic quartz diorite,pqd,Intrusive
L-25,26.52,36.12,Glory Hole volcanics,GHv,Volcanic
L-25,36.12,51.82,Porphyritic quartz diorite,pqd,Intrusive
L-27,0,2.9,Not Recorded,NR,Not Recorded
L-27,2.9,6.71,Glory Hole volcanics,GHv,Volcanic
L-27,6.71,11.13,Porphyritic quartz diorite,pqd,Intrusive
L-27,11.13,16.31,Glory Hole volcanics,GHv,Volcanic
L-27,16.31,17.07,Porphyritic quartz diorite,pqd,Intrusive
L-27,17.07,21.34,Glory Hole volcanics,GHv,Volcanic
LB-1,0,103.33,Granodiorite,gd,Intrusive
LB-1,103.33,103.78,Monzogranite porphyry,mgp,Intrusive
LB-1,103.78,116.43,Granodiorite,gd,Intrusive
LM-1,0,40.84,Porphyritic quartz diorite,pqd,Intrusive
LM-1,40.84,73.76,Breccia undiff,bx,Breccia
LM-1,73.76,76.5,Porphyritic quartz diorite,pqd,Intrusive
LM-1,76.5,93.88,Breccia undiff,bx,Breccia
LM-1,93.88,101.04,Porphyritic quartz diorite,pqd,Intrusive
LM-1,101.04,110.64,Breccia undiff,bx,Breccia
LM-1,110.64,114.12,Porphyritic quartz diorite,pqd,Intrusive
LM-1,114.12,121.62,Breccia undiff,bx,Breccia
LM-1,121.62,126.95,Porphyritic quartz diorite,pqd,Intrusive
LM-1,126.95,134.42,Breccia undiff,bx,Breccia
LM-1,134.42,138.68,Porphyritic quartz diorite,pqd,Intrusive
LM-1,138.68,216.41,Breccia undiff,bx,Breccia
LM-1,216.41,219.91,Porphyritic quartz diorite,pqd,Intrusive
LM-1,219.91,230.89,Breccia undiff,bx,Breccia
LM-1,230.89,233.32,Porphyritic quartz diorite,pqd,Intrusive
LM-1,233.32,252.19,Breccia undiff,bx,Breccia
LM-1,252.19,253.47,Monzogranite porphyry,mgp,Intrusive
LM-1,253.47,362.41,Breccia undiff,bx,Breccia
LM-1,362.41,467.56,Porphyritic quartz diorite,pqd,Intrusive
LM-1,467.56,473.36,Monzogranite porphyry,mgp,Intrusive
LM-1,473.36,476.1,Granodiorite porphyry undiff,gdp,Intrusive
LM-1,476.1,477.77,Monzogranite porphyry,mgp,Intrusive
LM-1,477.77,480.52,Granodiorite porphyry undiff,gdp,Intrusive
LM-1,480.52,482.5,Monzogranite porphyry,mgp,Intrusive
LM-1,482.5,482.8,Granodiorite porphyry undiff,gdp,Intrusive
LM-1,482.8,487.19,Igneous cemented breccia,Bxi,Breccia
LM-1,487.19,516.94,Porphyritic quartz diorite,pqd,Intrusive
LM-1,516.94,564.49,Granodiorite porphyry undiff,gdp,Intrusive
LM-1,564.49,696.47,Porphyritic quartz diorite,pqd,Intrusive
LM-1,696.47,713.84,Granodiorite porphyry undiff,gdp,Intrusive
LM-1,713.84,769.62,Porphyritic quartz diorite,pqd,Intrusive
LM-10,0,0.34,Overburden,OvB,Overburden
LM-10,0.34,51.45,Porphyritic quartz diorite,pqd,Intrusive
LM-10,51.45,129.05,Breccia undiff,bx,Breccia
LM-10,129.05,132.59,Porphyritic quartz diorite,pqd,Intrusive
LM-10,132.59,141.61,Breccia undiff,bx,Breccia
LM-10,141.61,143.96,Porphyritic quartz diorite,pqd,Intrusive
LM-10,143.96,230.28,Breccia undiff,bx,Breccia
LM-10,230.28,232.87,Porphyritic quartz diorite,pqd,Intrusive
LM-10,232.87,346.44,Breccia undiff,bx,Breccia
LM-10,346.44,352.9,Porphyritic quartz diorite,pqd,Intrusive
LM-10,352.9,360.82,Breccia undiff,bx,Breccia
LM-10,360.82,362.26,Granodiorite porphyry undiff,gdp,Intrusive
LM-10,362.26,364.69,Porphyritic quartz diorite,pqd,Intrusive
LM-10,364.69,366.25,Granodiorite porphyry undiff,gdp,Intrusive
LM-10,366.25,412.09,Breccia undiff,bx,Breccia
LM-10,412.09,465.74,Porphyritic quartz diorite,pqd,Intrusive
LM-10,465.74,468.48,Undiff - Faulted,fg,Fault
LM-10,468.48,470,Porphyritic quartz diorite,pqd,Intrusive
LM-10,470,502.62,Sediment,Sed,Sediment
LM-10,502.62,505.97,Porphyritic quartz diorite,pqd,Intrusive
LM-10,505.97,508.1,Sediment,Sed,Sediment
LM-10,508.1,512.07,Porphyritic quartz diorite,pqd,Intrusive
LM-10,512.07,514.2,Sediment,Sed,Sediment
LM-10,514.2,517.67,Porphyritic quartz diorite,pqd,Intrusive
LM-10,517.67,526.88,Sediment,Sed,Sediment
LM-10,526.88,544.07,Porphyritic quartz diorite,pqd,Intrusive
LM-10,544.07,550.77,Sediment,Sed,Sediment
LM-10,550.77,553.91,Porphyritic quartz diorite,pqd,Intrusive
LM-10,553.91,566.01,Sediment,Sed,Sediment
LM-10,566.01,568.61,Porphyritic quartz diorite,pqd,Intrusive
LM-10,568.61,570.28,Sediment,Sed,Sediment
LM-10,570.28,571.5,Granodiorite porphyry undiff,gdp,Intrusive
LM-10,571.5,612.95,Sediment,Sed,Sediment
LM-10,612.95,699.88,Porphyritic quartz diorite,pqd,Intrusive
LM-11,0,39.92,Granodiorite,gd,Intrusive
LM-11,39.92,373.5,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
LM-11,373.5,404.32,Granodiorite,gd,Intrusive
LM-11,404.32,532.08,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
LM-11,532.08,687.5,Granodiorite,gd,Intrusive
LM-11,687.5,765.2,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
LM-11,765.2,833.93,Granodiorite,gd,Intrusive
LM-2,0,1.98,Not Recorded,NR,Not Recorded
LM-2,1.98,23.47,Porphyritic quartz diorite,pqd,Intrusive
LM-2,23.47,26.67,Granodiorite porphyry undiff,gdp,Intrusive
LM-2,26.67,35.66,Porphyritic quartz diorite,pqd,Intrusive
LM-2,35.66,40.23,Undiff - Faulted,fg,Fault
LM-2,40.23,62.03,Breccia undiff,bx,Breccia
LM-2,62.03,67.67,Not Recorded,NR,Not Recorded
LM-2,67.67,81.08,Breccia undiff,bx,Breccia
LM-2,81.08,83.82,Not Recorded,NR,Not Recorded
LM-2,83.82,96.62,Breccia undiff,bx,Breccia
LM-2,96.62,100.58,Porphyritic quartz diorite,pqd,Intrusive
LM-2,100.58,109.12,Breccia undiff,bx,Breccia
LM-2,109.12,111.86,Porphyritic quartz diorite,pqd,Intrusive
LM-2,111.86,129.24,Breccia undiff,bx,Breccia
LM-2,129.24,131.67,Porphyritic quartz diorite,pqd,Intrusive
LM-2,131.67,191.26,Breccia undiff,bx,Breccia
LM-2,191.26,196.29,Porphyritic quartz diorite,pqd,Intrusive
LM-2,196.29,231.19,Breccia undiff,bx,Breccia
LM-2,231.19,233.63,Porphyritic quartz diorite,pqd,Intrusive
LM-2,233.63,388.32,Breccia undiff,bx,Breccia
LM-2,388.32,400.36,Porphyritic quartz diorite,pqd,Intrusive
LM-2,400.36,444.7,Breccia undiff,bx,Breccia
LM-2,444.7,445.92,Granodiorite porphyry undiff,gdp,Intrusive
LM-2,445.92,484.94,Porphyritic quartz diorite,pqd,Intrusive
LM-2,484.94,486.46,Granodiorite porphyry undiff,gdp,Intrusive
LM-2,486.46,520.45,Porphyritic quartz diorite,pqd,Intrusive
LM-2,520.45,521.82,Undiff - Faulted,fg,Fault
LM-2,521.82,522.31,Porphyritic quartz diorite,pqd,Intrusive
LM-2,522.31,522.76,Undiff - Faulted,fg,Fault
LM-2,522.76,523.65,Porphyritic quartz diorite,pqd,Intrusive
LM-2,523.65,527.24,Undiff - Faulted,fg,Fault
LM-2,527.24,528.22,Porphyritic quartz diorite,pqd,Intrusive
LM-2,528.22,529.59,Undiff - Faulted,fg,Fault
LM-2,529.59,533.19,Porphyritic quartz diorite,pqd,Intrusive
LM-2,533.19,533.71,Undiff - Faulted,fg,Fault
LM-2,533.71,534.01,Porphyritic quartz diorite,pqd,Intrusive
LM-2,534.01,534.93,Undiff - Faulted,fg,Fault
LM-2,534.93,535.53,Porphyritic quartz diorite,pqd,Intrusive
LM-2,535.53,536.75,Undiff - Faulted,fg,Fault
LM-2,536.75,537.67,Porphyritic quartz diorite,pqd,Intrusive
LM-2,537.67,538.58,Undiff - Faulted,fg,Fault
LM-2,538.58,539.19,Porphyritic quartz diorite,pqd,Intrusive
LM-2,539.19,541.33,Undiff - Faulted,fg,Fault
LM-2,541.33,544.07,Granodiorite porphyry undiff,gdp,Intrusive
LM-2,544.07,635.81,Porphyritic quartz diorite,pqd,Intrusive
LM-2,635.81,636.73,Porphyritic quartz diorite,pqd,Intrusive
LM-2,636.73,652.88,Porphyritic quartz diorite,pqd,Intrusive
LM-2,652.88,653.19,Porphyritic quartz diorite,pqd,Intrusive
LM-2,653.19,684.73,Porphyritic quartz diorite,pqd,Intrusive
LM-2,684.73,685.8,Porphyritic quartz diorite,pqd,Intrusive
LM-2,685.8,730.91,Cement-rich breccia,Bxce,Breccia
LM-2,730.91,732.44,Porphyritic quartz diorite,pqd,Intrusive
LM-2,732.44,736.4,Porphyritic quartz diorite,pqd,Intrusive
LM-2,736.4,759.26,Porphyritic quartz diorite,pqd,Intrusive
LM-2,759.26,793.55,Igneous cemented breccia,Bxi,Breccia
LM-2,793.55,794.31,Porphyritic quartz diorite,pqd,Intrusive
LM-3,0,36.58,Porphyritic quartz diorite,pqd,Intrusive
LM-3,36.58,382.22,Breccia undiff,bx,Breccia
LM-3,382.22,392.89,Porphyritic quartz diorite,pqd,Intrusive
LM-3,392.89,393.8,Breccia undiff,bx,Breccia
LM-3,393.8,405.99,Monzogranite porphyry,mgp,Intrusive
LM-3,405.99,407.21,Porphyritic quartz diorite,pqd,Intrusive
LM-3,407.21,409.8,Monzogranite porphyry,mgp,Intrusive
LM-3,409.8,425.2,Porphyritic quartz diorite,pqd,Intrusive
LM-3,425.2,438,Igneous cemented breccia,Bxi,Breccia
LM-3,438,469.39,Porphyritic quartz diorite,pqd,Intrusive
LM-3,469.39,476.56,Porphyritic quartz diorite,pqd,Intrusive
LM-3,476.56,510.54,Porphyritic quartz diorite,pqd,Intrusive
LM-3,510.54,551.99,Igneous cemented breccia,Bxi,Breccia
LM-3,551.99,567.84,Porphyritic quartz diorite,pqd,Intrusive
LM-3,567.84,569.67,Porphyritic quartz diorite,pqd,Intrusive
LM-3,569.67,573.03,Porphyritic quartz diorite,pqd,Intrusive
LM-3,573.03,574.55,Porphyritic quartz diorite,pqd,Intrusive
LM-3,574.55,606.86,Porphyritic quartz diorite,pqd,Intrusive
LM-3,606.86,612.04,Porphyritic quartz diorite,pqd,Intrusive
LM-3,612.04,619.96,Porphyritic quartz diorite,pqd,Intrusive
LM-3,619.96,623.47,Porphyritic quartz diorite,pqd,Intrusive
LM-3,623.47,691.59,Porphyritic quartz diorite,pqd,Intrusive
LM-3,691.59,694.64,Not Recorded,NR,Not Recorded
LM-3,694.64,705,Porphyritic quartz diorite,pqd,Intrusive
LM-3,705,741.28,Monzogranite porphyry,mgp,Intrusive
LM-3,741.28,752.86,Porphyritic quartz diorite,pqd,Intrusive
LM-3,752.86,753.01,Monzogranite porphyry,mgp,Intrusive
LM-3,753.01,790.65,Porphyritic quartz diorite,pqd,Intrusive
LM-4,0,3.35,Not Recorded,NR,Not Recorded
LM-4,3.35,16.31,Porphyritic quartz diorite,pqd,Intrusive
LM-4,16.31,16.46,Undiff - Faulted,fg,Fault
LM-4,16.46,17.59,Porphyritic quartz diorite,pqd,Intrusive
LM-4,17.59,17.98,Undiff - Faulted,fg,Fault
LM-4,17.98,31.7,Porphyritic quartz diorite,pqd,Intrusive
LM-4,31.7,32.31,Undiff - Faulted,fg,Fault
LM-4,32.31,97.23,Breccia undiff,bx,Breccia
LM-4,97.23,103.02,Not Recorded,NR,Not Recorded
LM-4,103.02,177.7,Breccia undiff,bx,Breccia
LM-4,177.7,181.51,Porphyritic quartz diorite,pqd,Intrusive
LM-4,181.51,208.48,Breccia undiff,bx,Breccia
LM-4,208.48,210.31,Porphyritic quartz diorite,pqd,Intrusive
LM-4,210.31,214.27,Breccia undiff,bx,Breccia
LM-4,214.27,216.1,Porphyritic quartz diorite,pqd,Intrusive
LM-4,216.1,236.43,Breccia undiff,bx,Breccia
LM-4,236.43,237.74,Porphyritic quartz diorite,pqd,Intrusive
LM-4,237.74,251.77,Breccia undiff,bx,Breccia
LM-4,251.77,254.66,Porphyritic quartz diorite,pqd,Intrusive
LM-4,254.66,342.9,Breccia undiff,bx,Breccia
LM-4,342.9,347.47,Porphyritic quartz diorite,pqd,Intrusive
LM-4,347.47,379.48,Breccia undiff,bx,Breccia
LM-4,379.48,382.98,Porphyritic quartz diorite,pqd,Intrusive
LM-4,382.98,391.97,Breccia undiff,bx,Breccia
LM-4,391.97,396.55,Porphyritic quartz diorite,pqd,Intrusive
LM-4,396.55,406.3,Breccia undiff,bx,Breccia
LM-4,406.3,406.76,Undiff - Faulted,fg,Fault
LM-4,406.76,416.66,Breccia undiff,bx,Breccia
LM-4,416.66,418.19,Undiff - Faulted,fg,Fault
LM-4,418.19,428.55,Breccia undiff,bx,Breccia
LM-4,428.55,429.16,Undiff - Faulted,fg,Fault
LM-4,429.16,438.3,Breccia undiff,bx,Breccia
LM-4,438.3,439.07,Undiff - Faulted,fg,Fault
LM-4,439.07,445.92,Breccia undiff,bx,Breccia
LM-4,445.92,459.03,Granodiorite porphyry undiff,gdp,Intrusive
LM-4,459.03,464.82,Porphyritic quartz diorite,pqd,Intrusive
LM-4,464.82,467.72,Porphyritic quartz diorite,pqd,Intrusive
LM-4,467.72,470.31,Porphyritic quartz diorite,pqd,Intrusive
LM-4,470.31,472.75,Porphyritic quartz diorite,pqd,Intrusive
LM-4,472.75,474.09,Porphyritic quartz diorite,pqd,Intrusive
LM-4,474.09,474.48,Porphyritic quartz diorite,pqd,Intrusive
LM-4,474.48,479.15,Igneous cemented breccia,Bxi,Breccia
LM-4,479.15,480.67,Porphyritic quartz diorite,pqd,Intrusive
LM-4,480.67,482.65,Igneous cemented breccia,Bxi,Breccia
LM-4,482.65,486.46,Porphyritic quartz diorite,pqd,Intrusive
LM-4,486.46,493.62,Igneous cemented breccia,Bxi,Breccia
LM-4,493.62,496.95,Porphyritic quartz diorite,pqd,Intrusive
LM-4,496.95,509.47,Porphyritic quartz diorite,pqd,Intrusive
LM-4,509.47,510.85,Porphyritic quartz diorite,pqd,Intrusive
LM-4,510.85,520.9,Porphyritic quartz diorite,pqd,Intrusive
LM-4,520.9,521.82,Porphyritic quartz diorite,pqd,Intrusive
LM-4,521.82,531.88,Porphyritic quartz diorite,pqd,Intrusive
LM-4,531.88,533.71,Porphyritic quartz diorite,pqd,Intrusive
LM-4,533.71,551.08,Porphyritic quartz diorite,pqd,Intrusive
LM-4,551.08,552.6,Porphyritic quartz diorite,pqd,Intrusive
LM-4,552.6,607.77,Porphyritic quartz diorite,pqd,Intrusive
LM-4,607.77,612.95,Granodiorite porphyry undiff,gdp,Intrusive
LM-4,612.95,614.48,Porphyritic quartz diorite,pqd,Intrusive
LM-4,614.48,615.39,Granodiorite porphyry undiff,gdp,Intrusive
LM-4,615.39,618.44,Porphyritic quartz diorite,pqd,Intrusive
LM-4,618.44,619.2,Granodiorite porphyry undiff,gdp,Intrusive
LM-4,619.2,620.57,Porphyritic quartz diorite,pqd,Intrusive
LM-4,620.57,626.67,Granodiorite porphyry undiff,gdp,Intrusive
LM-4,626.67,641.45,Granodiorite porphyry undiff,gdp,Intrusive
LM-4,641.45,643.59,Porphyritic quartz diorite,pqd,Intrusive
LM-4,643.59,644.04,Granodiorite porphyry undiff,gdp,Intrusive
LM-4,644.04,645.87,Porphyritic quartz diorite,pqd,Intrusive
LM-4,645.87,646.48,Granodiorite porphyry undiff,gdp,Intrusive
LM-4,646.48,646.79,Porphyritic quartz diorite,pqd,Intrusive
LM-4,646.79,647.7,Granodiorite porphyry undiff,gdp,Intrusive
LM-4,647.7,666.9,Porphyritic quartz diorite,pqd,Intrusive
LM-5,0,1.52,Overburden,OvB,Overburden
LM-5,1.52,36.27,Porphyritic quartz diorite,pqd,Intrusive
LM-5,36.27,325.59,Breccia undiff,bx,Breccia
LM-5,325.59,404.78,Porphyritic quartz diorite,pqd,Intrusive
LM-5,404.78,406.42,Monzogranite porphyry,mgp,Intrusive
LM-5,406.42,464.73,Porphyritic quartz diorite,pqd,Intrusive
LM-5,464.73,466.25,Monzogranite porphyry,mgp,Intrusive
LM-5,466.25,643.43,Porphyritic quartz diorite,pqd,Intrusive
LM-6,0,1.98,Overburden,OvB,Overburden
LM-6,1.98,46.73,Porphyritic quartz diorite,pqd,Intrusive
LM-6,46.73,141.12,Breccia undiff,bx,Breccia
LM-6,141.12,150.39,Porphyritic quartz diorite,pqd,Intrusive
LM-6,150.39,188.98,Breccia undiff,bx,Breccia
LM-6,188.98,189.59,Granodiorite porphyry undiff,gdp,Intrusive
LM-6,189.59,297.79,Breccia undiff,bx,Breccia
LM-6,297.79,363.78,Porphyritic quartz diorite,pqd,Intrusive
LM-6,363.78,365.61,Granodiorite porphyry undiff,gdp,Intrusive
LM-6,365.61,450.3,Porphyritic quartz diorite,pqd,Intrusive
LM-6,450.3,451.59,Monzogranite porphyry,mgp,Intrusive
LM-6,451.59,519.69,Porphyritic quartz diorite,pqd,Intrusive
LM-6,519.69,527.31,Granodiorite porphyry undiff,gdp,Intrusive
LM-6,527.31,529.74,Porphyritic quartz diorite,pqd,Intrusive
LM-6,529.74,584,Granodiorite porphyry undiff,gdp,Intrusive
LM-6,584,631.24,Porphyritic quartz diorite,pqd,Intrusive
LM-6,631.24,654.04,Monzogranite porphyry,mgp,Intrusive
LM-6,654.04,655.08,Porphyritic quartz diorite,pqd,Intrusive
LM-6,655.08,690.68,Igneous cemented breccia,Bxi,Breccia
LM-6,690.68,767.18,Porphyritic quartz diorite,pqd,Intrusive
LM-7,0,29.87,Porphyritic quartz diorite,pqd,Intrusive
LM-7,29.87,54.99,Breccia undiff,bx,Breccia
LM-7,54.99,59.44,Porphyritic quartz diorite,pqd,Intrusive
LM-7,59.44,217.02,Breccia undiff,bx,Breccia
LM-7,217.02,223.63,Porphyritic quartz diorite,pqd,Intrusive
LM-7,223.63,281.33,Breccia undiff,bx,Breccia
LM-7,281.33,283.77,Porphyritic quartz diorite,pqd,Intrusive
LM-7,283.77,316.69,Breccia undiff,bx,Breccia
LM-7,316.69,432.66,Porphyritic quartz diorite,pqd,Intrusive
LM-7,432.66,433.43,Granodiorite porphyry undiff,gdp,Intrusive
LM-7,433.43,436.99,Porphyritic quartz diorite,pqd,Intrusive
LM-7,436.99,460.04,Granodiorite porphyry undiff,gdp,Intrusive
LM-7,460.04,578.39,Porphyritic quartz diorite,pqd,Intrusive
LM-7,578.39,579.73,Monzogranite porphyry,mgp,Intrusive
LM-7,579.73,608.69,Porphyritic quartz diorite,pqd,Intrusive
LM-8,0,0.91,Not Recorded,NR,Not Recorded
LM-8,0.91,4.57,Porphyritic quartz diorite,pqd,Intrusive
LM-8,4.57,5.18,Undiff - Faulted,fg,Fault
LM-8,5.18,22.56,Porphyritic quartz diorite,pqd,Intrusive
LM-8,22.56,23.47,Undiff - Faulted,fg,Fault
LM-8,23.47,35.66,Porphyritic quartz diorite,pqd,Intrusive
LM-8,35.66,37.8,Monzogranite porphyry,mgp,Intrusive
LM-8,37.8,41.45,Porphyritic quartz diorite,pqd,Intrusive
LM-8,41.45,77.72,Breccia undiff,bx,Breccia
LM-8,77.72,79.86,Porphyritic quartz diorite,pqd,Intrusive
LM-8,79.86,98.76,Breccia undiff,bx,Breccia
LM-8,98.76,103.02,Porphyritic quartz diorite,pqd,Intrusive
LM-8,103.02,110.95,Breccia undiff,bx,Breccia
LM-8,110.95,113.23,Porphyritic quartz diorite,pqd,Intrusive
LM-8,113.23,121.62,Breccia undiff,bx,Breccia
LM-8,121.62,128.93,Porphyritic quartz diorite,pqd,Intrusive
LM-8,128.93,134.57,Breccia undiff,bx,Breccia
LM-8,134.57,136.86,Porphyritic quartz diorite,pqd,Intrusive
LM-8,136.86,165.66,Breccia undiff,bx,Breccia
LM-8,165.66,171.45,Porphyritic quartz diorite,pqd,Intrusive
LM-8,171.45,188.67,Breccia undiff,bx,Breccia
LM-8,188.67,191.11,Porphyritic quartz diorite,pqd,Intrusive
LM-8,191.11,231.34,Breccia undiff,bx,Breccia
LM-8,231.34,231.65,Monzogranite porphyry,mgp,Intrusive
LM-8,231.65,376.73,Breccia undiff,bx,Breccia
LM-8,376.73,451.41,Porphyritic quartz diorite,pqd,Intrusive
LM-8,451.41,451.56,Undiff - Faulted,fg,Fault
LM-8,451.56,494.23,Porphyritic quartz diorite,pqd,Intrusive
LM-8,494.23,497.43,Monzogranite porphyry,mgp,Intrusive
LM-8,497.43,525.17,Porphyritic quartz diorite,pqd,Intrusive
