hole_ID,depth_from,depth_to,Cu_pct,Mo_pct,Ag_ppm,Au_ppm
CA32_PLUS_4,393.19,396.24,0.44,0.09,,
CA32_PLUS_4,396.24,399.29,1.12,0.045,,
CA32_PLUS_4,399.29,402.34,0.79,0.06,,
CA32_PLUS_4,402.34,405.39,1.5,0.06,,
CA32_PLUS_4,405.39,408.43,2.43,0.025,,
CA32_PLUS_4,408.43,411.48,4,0.13,,
CA32_PLUS_4,411.48,414.53,2.4,0.14,,
CA32_PLUS_4,414.53,417.58,3.4,0.03,,
CA32_PLUS_4,417.58,420.63,0.53,0.02,,
CA32_PLUS_4,420.63,423.67,0.45,0.02,,
CA32_PLUS_4,423.67,426.72,0.92,0.01,,
CA32_PLUS_4,426.72,429.77,0.57,0.01,,
CA32_PLUS_4,429.77,432.82,0.88,0.02,,
CA32_PLUS_4,432.82,435.87,0.15,-0.005,,
CA32_PLUS_5,229.82,232.87,0.0597,0.000497,0.23,0.007
CA32_PLUS_5,232.87,235.92,0.1105,0.0006,0.64,0.006
CA32_PLUS_5,235.92,238.96,0.0549,0.000539,0.22,0.003
CA32_PLUS_5,238.96,242.01,0.0759,0.000224,0.26,0.009
CA32_PLUS_5,242.01,245.06,0.0519,0.000253,0.18,0.002
CA32_PLUS_5,245.06,248.11,0.0415,0.000691,0.09,0.001
CA32_PLUS_5,248.11,251.16,0.0209,0.000174,0.07,0.001
CA32_PLUS_5,251.16,254.2,0.0217,0.000201,0.09,0.002
CA32_PLUS_5,254.2,257.25,0.1015,0.001065,0.31,0.007
CA32_PLUS_5,257.25,260.3,0.0336,0.000521,0.12,0.003
CA32_PLUS_5,327.36,330.4,0.121,0.000972,0.44,0.005
CA32_PLUS_5,330.4,333.45,0.206,0.000722,0.35,0.006
CA32_PLUS_5,333.45,336.5,0.616,0.000436,1.72,0.027
CA32_PLUS_5,336.5,339.55,1.685,0.0505,5.87,0.069
CA32_PLUS_5,339.55,342.6,1.19,0.0994,5.9,0.102
CA32_PLUS_5,342.6,345.64,1.375,0.00624,9.34,0.218
CA32_PLUS_5,345.64,348.69,2.39,0.585,5.7,0.418
CA32_PLUS_5,348.69,351.74,1.24,0.0508,4.4,0.047
CA32_PLUS_5,351.74,354.79,0.675,0.00609,2.35,0.042
CA32_PLUS_5,354.79,357.84,0.234,0.000332,0.63,0.016
CA32_PLUS_5,357.84,360.88,0.323,0.000242,0.66,0.025
CA32_PLUS_5,360.88,363.93,0.0809,0.000345,0.23,0.005
CA32_PLUS_5,363.93,366.98,0.192,0.000903,0.69,0.013
CA32_PLUS_6,249.94,252.98,0.111,0.000594,0.22,0.004
CA32_PLUS_6,252.98,256.03,0.1005,0.000794,0.36,0.003
CA32_PLUS_6,256.03,259.08,0.144,0.00259,0.32,0.005
CA32_PLUS_6,259.08,262.13,0.1395,0.00186,0.26,0.004
CA32_PLUS_6,262.13,265.18,0.286,0.00529,0.43,0.017
CA32_PLUS_6,265.18,268.22,0.265,0.001795,0.3,0.021
CA32_PLUS_6,268.22,271.27,0.364,0.00207,0.44,0.018
CA32_PLUS_6,271.27,274.32,0.366,0.000493,0.79,0.016
CA32_PLUS_6,274.32,277.37,0.39,0.000869,1.16,0.022
CA32_PLUS_6,277.37,280.42,0.1855,0.00639,0.76,0.009
CA32_PLUS_6,280.42,283.46,0.326,0.00817,0.9,0.012
CA32_PLUS_6,283.46,286.51,0.274,0.00241,1.34,0.021
CA32_PLUS_6,286.51,289.56,0.211,0.00171,0.67,0.015
CA32_PLUS_8,199.03,200.54,0.11,0.000309,0.31,
CA32_PLUS_8,200.54,202.39,0.1365,0.00019,0.48,
CA32_PLUS_8,202.39,205.63,0.0655,0.000701,0.15,
CA32_PLUS_8,205.63,207.98,0.0378,0.000155,0.12,
CA32_PLUS_8,207.98,209.03,0.0304,0.00134,0.08,
CA32_PLUS_8,209.03,211,0.0157,0.000115,0.04,
CA32_PLUS_8,211,213,0.0374,0.000316,0.11,
CA32_PLUS_8,213,215,0.0762,0.000426,0.18,
CA32_PLUS_8,215,217,0.0769,0.000588,0.45,
CA32_PLUS_8,217,219,0.0912,0.00323,0.4,
CA32_PLUS_8,219,221,0.061,0.001565,0.17,
CA32_PLUS_8,221,223,0.0879,0.000357,0.23,
CA32_PLUS_8,223,225,0.0458,0.000495,0.17,
CA32_PLUS_8,225,227,0.0237,0.000148,0.08,
CA32_PLUS_8,227,229,0.01955,0.00014,0.08,
CA32_PLUS_8,229,231,0.01275,0.000345,0.04,
CA32_PLUS_8,231,233,0.0474,0.000257,0.07,
CA32_PLUS_8,233,235,0.0327,0.000198,0.04,
CA32_PLUS_8,235,237,0.0207,0.000226,0.07,
CA32_PLUS_8,237,239,0.0138,0.000289,0.07,
CA32_PLUS_8,239,241,0.0339,0.000939,0.14,
CA32_PLUS_8,241,243,0.00975,0.000132,0.05,
CA32_PLUS_8,243,245,0.0333,0.000146,0.1,
CA32_PLUS_8,245,247,0.0602,0.000253,0.2,
CA32_PLUS_8,247,248.92,0.0572,0.000158,0.16,
CA32_PLUS_8,251.16,253,0.01985,0.000153,0.04,
CA32_PLUS_8,253,255,0.013,0.000162,0.03,
CA32_PLUS_8,255,257,0.0394,0.000274,0.13,
CA32_PLUS_8,257,259,0.0228,0.000283,0.09,
CA32_PLUS_8,259,261,0.0606,0.000342,0.18,
CA32_PLUS_8,261,262,0.01715,0.000293,0.05,
CA32_PLUS_8,263,265,0.0204,0.000223,0.09,
CA32_PLUS_8,265,267,0.0509,0.000619,0.11,
CA32_PLUS_8,267,269,0.0447,0.000245,0.08,
CA32_PLUS_8,269,271,0.0352,0.0106,0.06,
CA32_PLUS_8,271,273,0.01905,0.0004,0.05,
CA32_PLUS_8,273,275,0.0293,0.000311,0.08,
CA32_PLUS_8,275,277,0.0481,0.000376,0.1,
CA32_PLUS_8,277,279,0.0846,0.000277,0.15,
CA32_PLUS_8,279,279.46,0.0263,0.000317,0.09,
CA32_PLUS_8,280.42,283.46,0.12,0.01,,
CA32_PLUS_8,283.46,284.07,0.05,0.015,,
CA32_PLUS_8,284.07,286.51,0.2,0.035,,
CA32_PLUS_8,286.51,289.56,0.1,0.015,,
CA32_PLUS_8,289.56,292.61,0.15,-0.005,,
CA32_PLUS_8,292.61,295.66,0.31,0.01,,
CA32_PLUS_8,295.66,298.7,0.14,0.005,,
CA32_PLUS_8,298.7,301.75,0.23,0.01,,
CA32_PLUS_8,301.75,304.8,0.29,0.01,,
CA32_PLUS_8,304.8,307.85,0.32,-0.005,,
CA32_PLUS_8,307.85,310.9,0.09,-0.005,,
CA32_PLUS_8,310.9,313.94,0.11,-0.005,,
CA32_PLUS_8,313.94,316.99,0.33,0.015,,
CA32_PLUS_8,316.99,320.04,0.67,0.065,,
CA32_PLUS_8,320.04,323.09,0.34,0.005,,
CA32_PLUS_8,323.09,326.14,0.27,-0.005,,
CA32_PLUS_8,326.14,329.18,0.41,0.025,,
CA32_PLUS_8,329.18,332.23,0.4,-0.005,,
CA32_PLUS_8,332.23,335.28,0.09,-0.005,,
CA32_PLUS_8,335.28,338.33,0.1,-0.005,,
CA32_PLUS_8,338.33,341.38,0.15,-0.005,,
CA32_PLUS_8,341.38,344.43,0.06,-0.005,,
CA32_PLUS_8,344.43,347.47,0.43,0.015,,
CA32_PLUS_8,368.81,371.86,0.2,-0.005,,
CA32_PLUS_8,371.86,374.91,0.09,-0.005,,
CA32_PLUS_8,374.91,377.95,0.14,-0.005,,
CA32_PLUS_8,377.95,381,0.18,-0.005,,
CA32_PLUS_8,381,384.05,0.09,-0.005,,
CA32_PLUS_8,384.05,387.1,0.26,-0.005,,
CA32_PLUS_8,387.1,390.15,0.22,-0.005,,
CA32_PLUS_8,390.15,393.19,0.11,-0.005,,
CA32_PLUS_8,393.19,396.24,0.14,-0.005,,
CA32_PLUS_8,396.24,399.29,0.79,-0.005,,
CA32_PLUS_8,399.29,402.34,0.21,-0.005,,
CA32_PLUS_8,402.34,405.39,0.11,-0.005,,
CA32_PLUS_8,405.39,408.43,0.09,-0.005,,
CA32_PLUS_8,408.43,410,0.0609,0.000336,0.11,
CA32_PLUS_8,410,412,0.0421,0.000276,0.12,
CA32_PLUS_8,412,414,0.0553,0.000602,0.07,
CA32_PLUS_8,414,416,0.0412,0.000263,0.1,
CA32_PLUS_8,416,418,0.274,0.00681,2.24,
CA32_PLUS_8,418,420.01,0.219,0.00208,3.89,
CA32_PLUS_8,420.01,421.84,0.453,0.00274,6.44,
CA32_PLUS_8,347.47,353.57,0.704,0.01105,1.5,0.021
CA32_PLUS_8,356.62,368.81,0.294,0.001885,0.48,0.006
CA34_PLUS_2,146.3,149.35,0.17,-0.005,,
CA34_PLUS_2,149.35,152.4,0.5,-0.005,,
CA34_PLUS_2,152.4,155.45,0.27,-0.005,,
CA34_PLUS_2,155.45,158.5,0.16,-0.005,,
CA34_PLUS_2,158.5,161.54,0.53,-0.005,,
CA34_PLUS_2,161.54,164.59,0.2,0.005,,
CA34_PLUS_2,164.59,167.64,0.36,-0.005,,
CA34_PLUS_2,167.64,170.69,0.22,0.02,,
CA34_PLUS_2,170.69,173.74,0.21,-0.005,,
CA34_PLUS_2,173.74,176.78,0.21,-0.005,,
CA34_PLUS_2,176.78,179.83,0.1,-0.005,,
CA34_PLUS_2,179.83,182.88,0.06,-0.005,,
CA34_PLUS_2,222.5,225.55,0.19,-0.005,,
CA34_PLUS_2,225.55,228.6,2.03,-0.005,,
CA34_PLUS_2,228.6,231.65,0.2,-0.005,,
CA34_PLUS_2,231.65,234.7,0.16,-0.005,,
CA34_PLUS_2,234.7,237.74,0.39,0.01,,
CA34_PLUS_2,237.74,240.79,0.83,0.01,,
CA34_PLUS_2,240.79,243.84,1.65,0.38,,
CA34_PLUS_2,243.84,246.89,0.48,0.035,,
CA34_PLUS_2,246.89,249.94,0.99,0.025,,
CA34_PLUS_2,249.94,252.98,0.87,0.045,,
CA34_PLUS_2,252.98,256.03,0.23,0.045,,
CA34_PLUS_2,256.03,259.08,0.29,0.065,,
CA34_PLUS_2,259.08,262.13,0.29,0.025,,
CA34_PLUS_2,262.13,265.18,0.13,-0.005,,
CA34_PLUS_2,265.18,268.22,0.05,-0.005,,
CA34_PLUS_3,207.26,210.31,0.1585,0.000501,0.58,0.014
CA34_PLUS_3,210.31,213.36,0.222,0.000605,0.62,0.013
CA34_PLUS_3,213.36,216.41,0.1005,0.000417,0.28,0.005
CA34_PLUS_3,216.41,219.46,0.282,0.0169,1,0.036
CA34_PLUS_3,219.46,222.5,0.387,0.00246,0.57,0.018
CA34_PLUS_3,222.5,225.55,0.0648,0.000847,0.26,0.019
CA34_PLUS_3,225.55,228.6,0.058,0.01255,0.25,0.011
CA34_PLUS_3,228.6,231.65,0.0769,0.000648,0.28,0.006
CA34_PLUS_3,231.65,234.7,0.0452,0.000573,0.22,0.004
CA34_PLUS_3,234.7,237.74,0.148,0.0596,0.78,0.01
CA34_PLUS_3,237.74,240.79,0.436,0.0562,1.37,0.024
CA34_PLUS_3,240.79,243.84,1.165,0.1285,2.98,0.065
CA34_PLUS_3,243.84,246.89,1.535,0.653,5.31,0.096
CA34_PLUS_3,246.89,249.02,0.596,0.263,2.44,0.076
CA34_PLUS_3,251.77,252.98,0.913,0.1855,9.06,0.069
CA34_PLUS_3,252.98,256.03,1.03,0.0192,1.57,0.054
CA34_PLUS_3,256.03,259.08,0.846,0.0285,1.92,0.026
CA34_PLUS_3,259.08,262.13,1.57,0.0208,2.61,0.104
CA34_PLUS_3,262.13,265.18,0.362,0.00267,2.13,0.048
CA34_PLUS_3,265.18,268.22,0.299,0.000779,0.5,0.015
CA34_PLUS_3,268.22,271.27,0.16,0.000582,0.6,0.007
CA34_PLUS_3,271.27,274.32,0.0649,0.000653,0.19,0.007
CA34_PLUS_4,0,2,0.00956,0.000301,0.06,
CA34_PLUS_4,2,4,0.01085,0.000237,0.06,
CA34_PLUS_4,4,6,0.00417,0.000263,0.04,
CA34_PLUS_4,6,8,0.01535,0.000193,0.07,
CA34_PLUS_4,8,10,0.0192,0.000247,0.06,
CA34_PLUS_4,10,12,0.00853,0.000239,0.03,
CA34_PLUS_4,12,14,0.0228,0.00022,0.26,
CA34_PLUS_4,14,16,0.0677,0.000389,0.25,
CA34_PLUS_4,16,18,0.0157,0.00031,0.05,
CA34_PLUS_4,18,20,0.01665,0.000289,0.16,
CA34_PLUS_4,20,22,0.01735,0.000184,0.06,
CA34_PLUS_4,22,24,0.0311,0.000295,0.15,
CA34_PLUS_4,24,26,0.00939,0.000728,0.05,
CA34_PLUS_4,26,28,0.03,0.000966,0.08,
CA34_PLUS_4,28,30,0.0225,0.000363,0.08,
CA34_PLUS_4,30,32,0.0673,0.000681,0.12,
CA34_PLUS_4,32,34,0.0573,0.001265,0.1,
CA34_PLUS_4,34,36,0.0567,0.00246,0.17,
CA34_PLUS_4,36,38,0.096,0.000591,0.28,
CA34_PLUS_4,38,40,0.081,0.000898,0.24,
CA34_PLUS_4,40,42,0.0933,0.001895,0.3,
CA34_PLUS_4,42,44,0.0945,0.00251,0.23,
CA34_PLUS_4,44,46,0.0826,0.000735,0.15,
CA34_PLUS_4,46,48,0.114,0.00339,0.69,
CA34_PLUS_4,48,49.68,0.0734,0.000735,0.22,
CA34_PLUS_4,52.73,54.07,0.224,0.00169,0.64,
CA34_PLUS_4,54.07,56,0.1245,0.0405,0.85,
CA34_PLUS_4,56,58,0.0546,0.001745,0.33,
CA34_PLUS_4,58,60,0.17,0.00303,0.41,
CA34_PLUS_4,60,62,0.0339,0.001225,0.12,
CA34_PLUS_4,62,64,0.0344,0.000221,0.09,
CA34_PLUS_4,64,66,0.16,0.0259,0.45,
CA34_PLUS_4,66,68,0.193,0.000966,0.67,
CA34_PLUS_4,68,70,0.0833,0.000465,0.21,
CA34_PLUS_4,70,72,0.183,0.000298,0.42,
CA34_PLUS_4,72,74,0.0364,0.000267,0.15,
CA34_PLUS_4,74,76,0.115,0.000362,0.38,
CA34_PLUS_4,76,78,0.0353,0.000849,0.1,
CA34_PLUS_4,78,80,0.0405,0.000259,0.16,
CA34_PLUS_4,80,82,0.0315,0.000397,0.11,
CA34_PLUS_4,82,84,0.0287,0.000273,0.07,
CA34_PLUS_4,84,86,0.113,0.000262,0.36,
CA34_PLUS_4,86,88,0.0292,0.000172,0.03,
CA34_PLUS_4,88,90,0.0207,0.000272,0.05,
CA34_PLUS_4,90,92,0.0327,0.000582,0.15,
CA34_PLUS_4,92,94,0.0358,0.000332,0.32,
CA34_PLUS_4,94,96,0.133,0.00198,0.19,
CA34_PLUS_4,96,98,0.01895,0.000781,0.06,
CA34_PLUS_4,98,100,0.0407,0.000606,0.08,
