hole_ID,depth_from,depth_to,Ag_ppm,Al_ppm,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_ppm,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Fe_ppm,Ga_ppm,Ge_ppm,Hf_ppm,Hg_ppm,In_ppm,La_ppm,Li_ppm,Mg_ppm,Mn_ppm,Mo_ppm,Nb_ppm,Ni_ppm,P_ppm,Pb_ppm,Pd_ppm,Pt_ppm,Rb_ppm,Re_ppm,S_ppm,Sb_ppm,Sc_ppm,Se_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Te_ppm,Th_ppm,Ti_ppm,Tl_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Zn_ppm,Zr_ppm
BD048,216.39,217.39,,,0,0,,,,,,,2,3,,14,,,,,,,,,,,,,3,,,0,0,,,,,,,,,,,,,,,,,,9,
BD048,219.64999,220.39999,,,7,0.013,,,,,,,13,19,,88,,,,,,,,,,,,,32,,,0,0,,,,,,,,,,,,,,,,,,41,
BD048,226.72,227.72,,,0,0.001,,,,,,,3,3,,6,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,16,
BD048,227.72,228.72,,,0,0.003,,,,,,,6,3,,3,,,,,,,,,,,,,6,,,0,0,,,,,,,,,,,,,,,,,,26,
BD048,228.72,229.72,,,0,0.006,,,,,,,6,4,,19,,,,,,,,,,,,,7,,,0,0,,,,,,,,,,,,,,,,,,25,
BD048,229.72,230.72,,,0,0.003,,,,,,,6,5,,5,,,,,,,,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,63,
BD049,128.3,129.3,,,29,0.004,,,,,,,43,293,,112,,,,,,,,,,,,,127,,,0.008,0.01,,,,,,,,,,,,,,,,,,209,
BD049,129.3,129.7,,,23,0.014,,,,,,,62,128,,103,,,,,,,,,,,,,225,,,0.008,0,,,,,,,,,,,,,,,,,,353,
BD049,129.7,130.7,,,63,0.004,,,,,,,40,344,,90,,,,,,,,,,,,,117,,,0.008,0.014,,,,,,,,,,,,,,,,,,153,
BD049,130.7,131.5,,,229,0.015,,,,,,,84,312,,146,,,,,,,,,,,,,215,,,0.030999999,0.012,,,,,,,,,,,,,,,,,,179,
BD049,131.5,132.5,,,61,0.005,,,,,,,20,105,,55,,,,,,,,,,,,,42,,,0.003,0.005,,,,,,,,,,,,,,,,,,119,
BD049,132.5,133.5,,,23,0.004,,,,,,,13,66,,64,,,,,,,,,,,,,38,,,0.001,0,,,,,,,,,,,,,,,,,,141,
BD049,133.5,134.60001,,,53,0.012,,,,,,,37,84,,178,,,,,,,,,,,,,90,,,0.002,0,,,,,,,,,,,,,,,,,,82,
BD049,134.60001,135.60001,,,206,0.017000001,,,,,,,41,394,,106,,,,,,,,,,,,,112,,,0.006,0.009,,,,,,,,,,,,,,,,,,223,
BD049,210.05,210.3,,,108,0.005,,,,,,,53,231,,3,,,,,,,,,,,,,1200,,,0,0,,,,,,,,,,,,,,,,,,122,
BD049,210.3,211.14999,,,32,0.40900001,,,,,,,125,677,,2,,,,,,,,,,,,,2650,,,0.001,0,,,,,,,,,,,,,,,,,,59,
BD049,211.14999,212.14999,,,9,0.025,,,,,,,86,721,,0,,,,,,,,,,,,,2660,,,0,0,,,,,,,,,,,,,,,,,,54,
BD049,212.14999,213.14999,,,9,0.016000001,,,,,,,115,594,,0,,,,,,,,,,,,,2580,,,0,0,,,,,,,,,,,,,,,,,,44,
BD049,213.14999,214.14999,,,6,0.014,,,,,,,127,579,,0,,,,,,,,,,,,,2420,,,0,0,,,,,,,,,,,,,,,,,,49,
BD049,214.14999,214.5,,,26,0.016000001,,,,,,,126,422,,0,,,,,,,,,,,,,1970,,,0,0,,,,,,,,,,,,,,,,,,69,
BD049,235.14999,235.60001,,,0,0.003,,,,,,,48,57,,99,,,,,,,,,,,,,134,,,0.011,0.012,,,,,,,,,,,,,,,,,,115,
BD049,235.60001,236.39999,,,8,0.002,,,,,,,60,307,,109,,,,,,,,,,,,,243,,,0.011,0.012,,,,,,,,,,,,,,,,,,172,
BD049,236.39999,237.2,,,0,0,,,,,,,68,775,,63,,,,,,,,,,,,,568,,,0.009,0.01,,,,,,,,,,,,,,,,,,124,
BD049,242.7,243.8,,,0,0.001,,,,,,,49,40,,87,,,,,,,,,,,,,83,,,0.013,0.012,,,,,,,,,,,,,,,,,,122,
BD049,243.8,244.8,,,6,0.002,,,,,,,46,32,,82,,,,,,,,,,,,,79,,,0.01,0.013,,,,,,,,,,,,,,,,,,103,
BD049,244.8,245.8,,,0,0.002,,,,,,,48,60,,87,,,,,,,,,,,,,92,,,0.012,0.012,,,,,,,,,,,,,,,,,,105,
BD049,245.8,246.8,,,0,0.001,,,,,,,45,28,,60,,,,,,,,,,,,,74,,,0.011,0.013,,,,,,,,,,,,,,,,,,102,
BD049,275,276,,,0,0.005,,,,,,,47,50,,49,,,,,,,,,,,,,72,,,0.009,0.01,,,,,,,,,,,,,,,,,,91,
BD049,276,277,,,5,0,,,,,,,45,53,,21,,,,,,,,,,,,,71,,,0.01,0.011,,,,,,,,,,,,,,,,,,82,
BD049,277,278,,,0,0,,,,,,,45,49,,95,,,,,,,,,,,,,68,,,0.01,0.01,,,,,,,,,,,,,,,,,,87,
BD049,278,279.29999,,,0,0.002,,,,,,,45,50,,47,,,,,,,,,,,,,71,,,0.01,0.015,,,,,,,,,,,,,,,,,,73,
BD050,117.5,118.5,,,16,0,,,,,,,110,1670,,8,,,,,,,,,,,,,1880,,,0.002,0,,,,,,,,,,,,,,,,,,47,
BD050,118.5,119.5,,,17,0.001,,,,,,,120,1870,,1,,,,,,,,,,,,,1960,,,0.002,0,,,,,,,,,,,,,,,,,,29,
BD050,124.5,125.5,,,24,0.002,,,,,,,108,1030,,1,,,,,,,,,,,,,2100,,,0.001,0,,,,,,,,,,,,,,,,,,20,
BD050,125.5,126.5,,,15,0.001,,,,,,,111,1980,,7,,,,,,,,,,,,,2100,,,0.001,0,,,,,,,,,,,,,,,,,,79,
BD050,131.5,132.5,,,20,0.001,,,,,,,121,1390,,2,,,,,,,,,,,,,2280,,,0.002,0,,,,,,,,,,,,,,,,,,40,
BD050,132.5,133.5,,,19,0.001,,,,,,,121,1330,,1,,,,,,,,,,,,,2360,,,0.002,0,,,,,,,,,,,,,,,,,,39,
BD050,138.5,139.5,,,15,0.003,,,,,,,102,2460,,0,,,,,,,,,,,,,1970,,,0,0,,,,,,,,,,,,,,,,,,39,
BD050,139.5,140.5,,,21,0.003,,,,,,,145,3440,,0,,,,,,,,,,,,,2120,,,0,0,,,,,,,,,,,,,,,,,,49,
BD050,145.5,146.5,,,16,0.004,,,,,,,115,3600,,0,,,,,,,,,,,,,2220,,,0.002,0,,,,,,,,,,,,,,,,,,61,
BD050,146.5,147.5,,,18,0.007,,,,,,,110,2330,,2,,,,,,,,,,,,,2360,,,0.001,0,,,,,,,,,,,,,,,,,,84,
BD050,152.5,153.5,,,21,0.001,,,,,,,102,740,,1,,,,,,,,,,,,,2530,,,0.001,0.006,,,,,,,,,,,,,,,,,,37,
BD050,153.5,154.5,,,20,0.002,,,,,,,102,734,,0,,,,,,,,,,,,,2640,,,0,0,,,,,,,,,,,,,,,,,,36,
BD050,192.63,193.63,,,58,0.026000001,,,,,,,101,613,,0,,,,,,,,,,,,,2690,,,0.001,0,,,,,,,,,,,,,,,,,,9,
BD050,193.63,194.63,,,97,0.001,,,,,,,103,710,,2,,,,,,,,,,,,,2590,,,0.001,0,,,,,,,,,,,,,,,,,,79,
BD050,198.14999,199.14999,,,66,0.001,,,,,,,93,501,,1,,,,,,,,,,,,,2790,,,0.001,0,,,,,,,,,,,,,,,,,,27,
BD050,199.14999,200.14999,,,67,0.001,,,,,,,86,504,,0,,,,,,,,,,,,,2810,,,0,0,,,,,,,,,,,,,,,,,,16,
BD050,203.8,204.8,,,19,0.001,,,,,,,100,422,,0,,,,,,,,,,,,,2890,,,0,0,,,,,,,,,,,,,,,,,,56,
BD050,204.8,205.8,,,15,0.001,,,,,,,103,448,,0,,,,,,,,,,,,,2940,,,0,0,,,,,,,,,,,,,,,,,,41,
BD050,205.8,206.8,,,15,0,,,,,,,112,470,,0,,,,,,,,,,,,,2960,,,0.001,0,,,,,,,,,,,,,,,,,,44,
BD050,206.8,207.8,,,17,0.002,,,,,,,105,425,,0,,,,,,,,,,,,,2620,,,0,0,,,,,,,,,,,,,,,,,,20,
BD050,207.8,208.8,,,13,0,,,,,,,97,469,,0,,,,,,,,,,,,,2850,,,0,0,,,,,,,,,,,,,,,,,,35,
BD050,208.8,209.8,,,14,0,,,,,,,108,484,,13,,,,,,,,,,,,,2770,,,0.001,0,,,,,,,,,,,,,,,,,,124,
BD050,209.8,210.85001,,,14,0.001,,,,,,,155,517,,0,,,,,,,,,,,,,2700,,,0.001,0,,,,,,,,,,,,,,,,,,54,
BD050,210.85001,211.89999,,,17,0.003,,,,,,,76,562,,0,,,,,,,,,,,,,2850,,,0,0,,,,,,,,,,,,,,,,,,12,
BD050,211.89999,212.95,,,18,0.003,,,,,,,182,509,,0,,,,,,,,,,,,,2650,,,0.001,0,,,,,,,,,,,,,,,,,,13,
BD050,212.95,213.95,,,16,0.004,,,,,,,276,645,,1,,,,,,,,,,,,,2820,,,0.002,0,,,,,,,,,,,,,,,,,,22,
BD050,213.95,214.8,,,15,0.005,,,,,,,86,775,,1,,,,,,,,,,,,,2760,,,0.001,0,,,,,,,,,,,,,,,,,,14,
BD050,214.8,215.7,,,12,0.007,,,,,,,46,849,,0,,,,,,,,,,,,,2590,,,0.001,0,,,,,,,,,,,,,,,,,,14,
BD050,215.7,216.60001,,,12,0.027000001,,,,,,,96,1410,,0,,,,,,,,,,,,,2030,,,0.003,0,,,,,,,,,,,,,,,,,,26,
BD050,216.60001,216.8,,,19,0.004,,,,,,,58,627,,9,,,,,,,,,,,,,598,,,0.003,0.005,,,,,,,,,,,,,,,,,,55,
BD050,216.8,217.8,,,31,0.003,,,,,,,43,164,,80,,,,,,,,,,,,,154,,,0.001,0,,,,,,,,,,,,,,,,,,114,
BD051,91.900002,92.370003,0,,26,0.009,30,0,0,,0,,81,28,,365,,0,,,,,0,,,1020,2,,165,140,12,0,0,,,,0,1,,,4,,,0,,0,0,11,0,,99,
BD051,95.940002,96.220001,1.2,,88,0.007,30,1.7,7,,1.2,,84,126,,1090,,20,,,,,0,,,1290,4,,525,80,20,0.003,0.013,,,,0,9,,,13,,,0,,10,0,74,0,,205,
BD051,96.220001,96.82,0,,35,0.002,50,2.7,0,,0.5,,34,21,,346,,10,,,,,10,,,1460,2,,141,300,24,0,0.013,,,,0,7,,,44,,,0,,0,0,13,0,,268,
BD051,96.82,97.480003,0,,284,0.001,30,2.5,2,,0.89999998,,28,60,,108,,10,,,,,10,,,2520,0,,86,790,9,0,0.007,,,,0,5,,,20,,,0,,0,0,35,0,,424,
BD051,97.480003,98.050003,0,,88,0.005,60,2.4000001,3,,0.69999999,,20,19,,180,,20,,,,,10,,,1580,1,,91,280,25,0.001,0.015,,,,0,4,,,59,,,0,,0,0,10,0,,298,
BD051,143.78999,144.16,0,,32,0.002,150,2,2,,0,,28,94,,108,,20,,,,,30,,,1320,3,,110,320,80,0.006,0.027000001,,,,0,15,,,37,,,20,,10,10,73,0,,74,
BD051,144.8,145.09,0.5,,22,0.001,20,0.5,0,,0,,16,17,,234,,10,,,,,10,,,286,15,,363,80,51,0,0,,,,0,0,,,25,,,0,,0,10,5,0,,32,
BD051,147.25,147.8,0,,34,0.001,50,1.5,4,,0,,32,102,,233,,10,,,,,10,,,1230,3,,113,470,20,0,0,,,,0,13,,,31,,,0,,0,0,79,0,,96,
BD051,148.16,148.59,0,,20,0,80,1.7,2,,0,,19,111,,98,,10,,,,,0,,,1400,3,,71,100,25,0.01,0,,,,0,15,,,55,,,0,,0,10,83,0,,89,
BD051,148.59,149.64,0,,36,0.003,190,1.6,5,,0,,45,199,,129,,20,,,,,0,,,1620,2,,124,320,16,0.005,0.015,,,,0,29,,,53,,,0,,10,0,155,0,,218,
BD051,234.53999,235.05,0,,163,0.014,220,1.7,5,,0,,41,87,,176,,10,,,,,10,,,799,2,,147,210,17,0.003,0.006,,,,0,10,,,75,,,0,,0,0,67,0,,80,
BD051,240.24001,240.50999,0,,32,0.021,20,0,5,,0,,17,42,,78,,0,,,,,0,,,1290,2,,91,110,5,0,0,,,,0,2,,,6,,,0,,0,0,24,0,,23,
BD051,240.50999,241.50999,0,,41,0.004,280,0.69999999,5,,0,,16,95,,8,,20,,,,,20,,,2450,0,,115,680,8,0,0.013,,,,0,11,,,114,,,0,,0,0,80,0,,35,
BD051,241.50999,242.50999,0,,63,0.014,260,1,8,,0,,67,343,,101,,10,,,,,0,,,1760,1,,307,460,13,0.003,0.022,,,,0,22,,,129,,,0,,0,0,161,0,,49,
BD051,242.50999,243.64,0,,51,0.005,250,1.2,12,,0,,57,301,,160,,20,,,,,0,,,2270,1,,236,400,16,0.009,0.044,,,,0,36,,,84,,,0,,0,0,239,0,,92,
BD051,243.64,244.24001,0,,375,0.18099999,30,0,14,,0,,109,1980,,241,,10,,,,,0,,,3740,31,,895,230,7,0.007,0,,,,0,31,,,35,,,0,,0,0,210,0,,113,
BD051,244.24001,245.71001,0,,366,0.012,170,0,8,,0,,101,1370,,21,,10,,,,,0,,,2520,1,,794,270,11,0.016000001,0.013,,,,0,36,,,55,,,0,,0,0,216,0,,91,
BD051,245.71001,246.57001,0,,380,0.023,10,6.3000002,10,,0,,199,6860,,37,,20,,,,,0,,,3390,1,,2700,690,9,0.039000001,0,,,,0,24,,,20,,,0,,10,0,151,0,,249,
BD051,246.57001,248.57001,0,,20,0.012,30,5.0999999,12,,0,,85,1310,,79,,10,,,,,0,,,2140,3,,1570,90,10,0.001,0.007,,,,0,8,,,26,,,0,,10,10,90,150,,124,
BD051,248.57001,249.75,0,,81,0.012,10,0.60000002,6,,0,,287,1480,,0,,0,,,,,0,,,786,0,,2430,60,5,0.001,0.005,,,,0,8,,,6,,,0,,0,0,32,10,,55,
BD051,249.75,251.48,0,,43,0.001,0,0,0,,0,,47,1230,,0,,0,,,,,0,,,322,0,,2190,40,4,0.005,0.017000001,,,,0,6,,,2,,,0,,0,0,29,0,,30,
BD051,251.48,252.32001,0,,23,0.004,0,0,0,,0,,55,1820,,0,,0,,,,,0,,,328,0,,1870,40,5,0,0.018999999,,,,0,5,,,1,,,0,,0,0,26,0,,44,
BD051,252.32001,252.82001,0,,41,0.001,0,0,4,,0,,105,1640,,0,,0,,,,,0,,,565,0,,2230,30,6,0.003,0,,,,0,4,,,2,,,0,,0,0,21,0,,57,
BD051,252.82001,253.82001,0,,0,0.002,210,5.4000001,3,,0,,2,18,,3,,20,,,,,0,,,128,0,,19,180,56,0,0,,,,0,1,,,49,,,0,,10,10,7,0,,8,
BD051,253.82001,254.82001,0,,9,0.001,250,1.7,0,,0,,2,14,,5,,20,,,,,0,,,114,1,,7,150,62,0.022,0,,,,0,2,,,61,,,20,,0,30,2,0,,3,
BD051,254.82001,255.82001,0,,8,0,250,2.3,3,,0,,2,9,,2,,20,,,,,0,,,116,1,,8,90,52,0,0,,,,0,2,,,115,,,20,,0,20,4,0,,5,
BD052,0,1,0,,0,,100,1.1,0,,0,,13,118,,33,,20,,,,,30,,,209,1,,51,70,32,,,,,,0,13,,,26,,,0,,0,0,64,0,,17,
BD052,1,3,0,,18,,90,1.4,0,,0,,13,244,,13,,40,,,,,20,,,78,2,,95,40,22,,,,,,0,22,,,13,,,20,,0,10,195,0,,12,
BD052,3,6,0,,21,,40,0.80000001,0,,0,,10,200,,10,,40,,,,,0,,,35,3,,70,30,14,,,,,,0,14,,,6,,,20,,0,10,173,0,,9,
BD052,6,8,0,,7,,740,0.60000002,0,,0,,7,72,,7,,30,,,,,20,,,60,2,,36,80,23,,,,,,0,8,,,88,,,0,,0,0,92,10,,12,
BD052,8,11,0,,11,,1060,0.60000002,0,,0,,4,65,,6,,20,,,,,20,,,81,1,,39,80,25,,,,,,0,9,,,142,,,0,,0,0,88,0,,13,
BD052,11,15,0,,9,,1230,0.69999999,0,,0,,5,66,,6,,20,,,,,40,,,95,1,,20,130,25,,,,,,0,11,,,177,,,0,,0,10,101,0,,17,
BD052,15,19,0,,9,,1380,0.89999998,0,,0,,4,36,,9,,20,,,,,70,,,136,0,,14,150,21,,,,,,0,7,,,197,,,0,,0,10,72,0,,25,
BD052,19,23,0,,0,,1520,0.89999998,0,,0,,7,38,,8,,20,,,,,60,,,206,0,,19,150,16,,,,,,0,9,,,150,,,20,,0,0,74,0,,31,
BD052,23,26,0,,8,,1450,1,0,,0,,15,39,,9,,20,,,,,70,,,1190,0,,23,270,17,,,,,,0,10,,,149,,,20,,0,10,74,0,,39,
BD052,26,29,0,,0,,1500,1.1,0,,0,,11,30,,9,,20,,,,,40,,,668,0,,23,190,17,,,,,,0,10,,,144,,,0,,0,0,63,0,,34,
BD052,29,31,0,,16,,1450,1.3,0,,0,,16,34,,11,,20,,,,,30,,,761,0,,31,250,14,,,,,,0,9,,,78,,,0,,0,10,71,0,,38,
BD052,31,34,0,,5,,1510,1.2,0,,0,,13,25,,10,,20,,,,,30,,,592,0,,27,200,17,,,,,,0,7,,,65,,,0,,0,10,56,0,,36,
BD052,34,37,0,,9,,1600,1.1,0,,0,,13,28,,10,,20,,,,,30,,,332,0,,34,250,18,,,,,,0,8,,,98,,,0,,0,10,64,0,,45,
BD052,37,41,0,,15,,1580,1.1,0,,0,,13,36,,8,,20,,,,,30,,,322,0,,33,280,19,,,,,,0,9,,,77,,,0,,0,10,73,0,,41,
BD052,41,45,0,,17,,1150,1,0,,0,,9,33,,11,,20,,,,,40,,,472,0,,39,290,17,,,,,,0,8,,,57,,,0,,0,10,65,0,,33,
BD052,45,48,0,,158,,360,3.0999999,0,,0,,44,74,,7,,10,,,,,60,,,16700,0,,87,420,14,,,,,,0,17,,,44,,,0,,0,50,101,0,,119,
BD052,48,50,0,,194,,200,3.5999999,0,,0,,47,123,,7,,10,,,,,40,,,17650,0,,80,380,14,,,,,,0,18,,,47,,,0,,0,50,127,0,,119,
BD052,50,53,0,,193,,120,2.9000001,5,,0,,24,122,,5,,10,,,,,30,,,46600,0,,60,330,15,,,,,,0,12,,,53,,,0,,0,130,96,0,,92,
BD052,53,54,0,,223,,190,2.8,0,,0,,36,92,,86,,10,,,,,40,,,32000,1,,59,370,23,,,,,,0,13,,,74,,,0,,0,80,94,0,,84,
BD052,55,57,0,,236,,150,2.5999999,0,,0,,22,89,,9,,10,,,,,30,,,34700,0,,60,310,12,,,,,,0,11,,,118,,,0,,0,100,77,0,,71,
BD052,58,60,0,,186,,280,3.0999999,0,,1.2,,26,87,,8,,10,,,,,40,,,27100,1,,67,330,21,,,,,,0,13,,,110,,,0,,0,70,88,0,,85,
BD052,60,63,0,,75,,60,0.80000001,0,,1,,3,26,,8,,10,,,,,10,,,15900,0,,29,100,11,,,,,,0,4,,,52,,,0,,0,20,24,0,,28,
BD052,63,65,0,,19,,40,0,0,,0.89999998,,0,7,,4,,0,,,,,10,,,9550,0,,27,40,9,,,,,,0,2,,,48,,,0,,0,0,9,0,,16,
BD052,65,69,0,,17,,40,0,2,,0.80000001,,0,6,,5,,0,,,,,0,,,7780,0,,26,30,5,,,,,,0,1,,,59,,,0,,0,10,6,0,,15,
BD052,69,71,0,,42,,50,0.5,0,,1.1,,0,7,,12,,0,,,,,0,,,9150,0,,14,30,10,,,,,,0,1,,,47,,,0,,10,0,8,0,,17,
BD052,71,74,0,,31,,60,0.60000002,0,,1.2,,1,9,,5,,0,,,,,10,,,8130,0,,12,30,11,,,,,,0,1,,,54,,,0,,0,10,8,0,,16,
BD052,74,78,0,,142,,20,0.5,0,,0.89999998,,0,5,,4,,0,,,,,0,,,9210,0,,26,20,5,,,,,,0,1,,,61,,,0,,0,0,5,0,,18,
BD052,78,81,0,,417,0.008,20,0.5,0,,1.3,,0,5,,12,,0,,,,,0,,,10200,0,,29,20,6,,,,,,0,1,,,47,,,0,,0,10,4,0,,17,
BD052,81,85,0,,841,0.028999999,10,0,0,,2.0999999,,0,4,,20,,0,,,,,0,,,12750,0,,10,30,12,,,,,,0,0,,,32,,,0,,0,20,1,0,,19,
BD052,85,87,0,,148,0.007,10,0,0,,1.1,,0,8,,43,,0,,,,,0,,,10200,0,,10,30,7,,,,,,0,0,,,23,,,0,,0,20,2,0,,23,
BD052,87,90,0,,77,0.002,10,0,0,,1.3,,0,4,,19,,0,,,,,0,,,10550,0,,7,20,6,,,,,,0,0,,,26,,,0,,0,10,1,0,,19,
BD052,90,93,0,,34,0.002,10,0.5,0,,1.1,,0,4,,11,,0,,,,,0,,,10200,0,,3,30,6,,,,,,0,0,,,23,,,0,,0,20,1,0,,20,
BD052,93,97,0,,61,0,10,0,0,,1.4,,0,4,,9,,0,,,,,0,,,10150,0,,4,20,6,,,,,,0,0,,,27,,,0,,0,20,3,0,,16,
BD052,97,100,0,,39,0.004,20,0,0,,1.6,,0,11,,7,,0,,,,,0,,,10200,0,,8,20,6,,,,,,0,1,,,41,,,0,,0,10,6,0,,16,
BD052,100,104,0.5,,1285,0.061999999,10,0,0,,2,,3,9,,66,,0,,,,,0,,,10150,0,,5,20,7,,,,,,0,1,,,29,,,0,,0,20,4,0,,19,
BD052,104,108,0,,455,0.057,10,0,0,,1.3,,0,7,,26,,0,,,,,0,,,9150,0,,3,30,8,,,,,,0,0,,,43,,,0,,0,20,3,0,,17,
BD052,108,112,0,,64,0.35800001,40,0.69999999,0,,1.6,,0,3,,10,,10,,,,,0,,,10400,0,,5,20,12,,,,,,0,1,,,33,,,0,,0,20,1,0,,23,
BD052,112,116,0,,26,,0,0,2,,1.1,,0,3,,13,,0,,,,,0,,,9560,1,,3,20,9,,,,,,0,0,,,27,,,0,,0,20,1,0,,20,
BD052,116,120,0,,50,0.01,0,0,0,,1.3,,0,3,,12,,0,,,,,0,,,10450,0,,4,20,10,,,,,,0,0,,,25,,,0,,0,20,2,0,,19,
BD052,120,123,1.1,,735,0.034000002,10,0.5,0,,2.2,,0,3,,38,,0,,,,,0,,,14550,0,,4,30,10,,,,,,0,0,,,20,,,0,,10,30,2,0,,19,
BD052,123,125,0,,479,0.015,10,0,0,,1.6,,0,3,,16,,0,,,,,0,,,10700,0,,0,20,7,,,,,,0,0,,,31,,,0,,0,20,2,0,,20,
BD052,125,128,0.5,,2290,0.046999998,0,0.5,0,,1.2,,2,2,,28,,0,,,,,0,,,13450,0,,7,30,5,,,,,,0,0,,,36,,,0,,0,30,1,0,,19,
BD052,128,130,0,,3060,0.059999999,20,0.60000002,0,,1.6,,1,3,,30,,0,,,,,0,,,19450,0,,8,30,10,,,,,,0,0,,,42,,,0,,10,40,2,0,,24,
BD052,130,134,0,,331,0.017000001,10,0,0,,1.8,,0,2,,13,,0,,,,,0,,,10150,0,,2,20,6,,,,,,0,0,,,22,,,0,,10,20,1,0,,17,
BD052,134,138,0.5,,406,0.012,10,0,0,,0.89999998,,1,2,,9,,0,,,,,0,,,11000,0,,2,30,7,,,,,,0,0,,,22,,,0,,0,20,2,0,,30,
BD052,138,142,0,,42,0.003,10,0,0,,0.60000002,,0,2,,1,,0,,,,,0,,,7770,1,,5,20,6,,,,,,0,0,,,11,,,0,,0,10,1,0,,21,
BD052,142,145,0,,1115,0.021,10,0,0,,1.3,,0,6,,7,,0,,,,,0,,,10050,0,,6,20,9,,,,,,0,1,,,33,,,0,,0,10,3,0,,25,
BD052,145,149,0,,306,0.039999999,10,0,0,,1.1,,0,4,,5,,0,,,,,0,,,9720,0,,4,20,4,,,,,,0,0,,,28,,,0,,10,10,3,0,,20,
BD052,149,152,0,,498,0.014,10,0,0,,0.89999998,,0,0,,2,,0,,,,,0,,,9360,0,,3,20,6,,,,,,0,0,,,38,,,0,,0,20,1,0,,16,
BD052,152,156,0,,1555,0.016000001,20,0.5,0,,2.0999999,,0,4,,5,,0,,,,,0,,,15500,0,,3,30,14,,,,,,0,0,,,57,,,0,,0,30,2,0,,18,
BD052,156,160,0,,1225,0.005,10,0,0,,0.69999999,,0,6,,3,,0,,,,,0,,,11350,0,,1,20,7,,,,,,0,0,,,45,,,0,,0,20,3,0,,16,
BD052,160,164,0,,3270,0.017000001,10,0.5,0,,2.3,,1,5,,8,,0,,,,,0,,,17800,0,,8,30,7,,,,,,0,0,,,27,,,0,,0,30,2,0,,24,
BD052,164,168,0,,2540,0.008,10,0,0,,2.3,,1,4,,4,,0,,,,,0,,,11400,0,,8,20,7,,,,,,0,0,,,25,,,0,,0,20,1,0,,17,
BD052,168,170,0,,958,0.064999998,10,0.5,0,,1.7,,1,2,,6,,0,,,,,0,,,15500,0,,9,30,14,,,,,,0,0,,,17,,,0,,0,30,1,0,,18,
BD052,170,174,0,,484,,10,0,0,,1.9,,0,1,,6,,0,,,,,0,,,11050,0,,8,10,12,,,,,,0,0,,,29,,,0,,0,20,1,0,,16,
BD052,174,178,0,,1400,0.292,10,0,0,,2.0999999,,6,0,,7,,0,,,,,0,,,11900,0,,12,20,8,,,,,,0,0,,,29,,,0,,0,20,1,0,,16,
BD052,178,181,0,,79,0.236,20,0,0,,1.5,,3,1,,2,,0,,,,,10,,,10900,0,,9,10,9,,,,,,0,0,,,20,,,0,,10,10,2,0,,12,
BD052,181,184,0,,22,0.023,10,0.60000002,0,,2.0999999,,1,0,,3,,0,,,,,10,,,11750,0,,6,30,5,,,,,,0,0,,,19,,,0,,0,20,2,0,,13,
BD052,184,188,0,,55,0.23999999,10,0.60000002,0,,2.5999999,,0,0,,2,,0,,,,,0,,,14350,0,,5,30,7,,,,,,0,0,,,10,,,0,,0,30,0,0,,19,
BD052,188,192,0,,68,0.002,20,0,0,,0,,3,1,,5,,0,,,,,0,,,10150,0,,7,20,8,,,,,,0,0,,,18,,,0,,0,10,3,0,,19,
BD052,192,195.5,0,,180,,20,0.5,0,,0.89999998,,2,3,,4,,0,,,,,0,,,14550,0,,6,30,4,,,,,,0,0,,,16,,,0,,0,0,5,0,,19,
BD052,234.48,235.5,0.80000001,,31,0.001,40,0,5,,2,,29,9,,64,,0,,,,,0,,,13000,3,,81,100,14,0.002,0,,,,0,2,,,10,,,0,,0,0,11,0,,31,
BD052,235.5,236.60001,0.60000002,,14,0.035999998,30,0.89999998,4,,2.0999999,,17,10,,44,,0,,,,,10,,,20600,0,,53,50,6,0,0,,,,0,1,,,15,,,0,,10,10,10,0,,59,
BD052W1,234.10001,235.03,0.89999998,,47,0.001,20,0,5,,2.5999999,,25,11,,53,,0,,,,,0,,,18300,2,,61,130,9,0.003,0,,,,0,2,,,16,,,0,,0,0,10,0,,22,
BD052W1,235.03,236,1,,24,0.007,40,0.60000002,2,,2.5,,23,8,,53,,0,,,,,0,,,15900,0,,76,50,7,0.001,0,,,,0,1,,,13,,,0,,0,10,10,0,,40,
BD052W1,236,237,0.89999998,,15,0.007,40,0.89999998,4,,2.5,,23,10,,65,,0,,,,,0,,,17900,0,,62,40,2,0,0,,,,0,1,,,18,,,0,,0,10,9,0,,65,
BD052W1,237,237.46001,0.60000002,,21,0,40,0.80000001,3,,1.7,,12,9,,37,,0,,,,,0,,,18050,0,,44,40,14,0,0,,,,0,1,,,18,,,0,,0,10,7,0,,87,
BD052W1,237.46001,238.00999,0.89999998,,14,0.044,30,0.60000002,3,,1.9,,41,6,,81,,0,,,,,0,,,13600,0,,105,30,7,0.002,0,,,,0,1,,,8,,,0,,0,0,8,0,,48,
BD052W1,238.00999,239,0.80000001,,14,0.005,30,0.5,0,,2.3,,31,7,,65,,0,,,,,0,,,11600,8,,80,40,7,0,0,,,,0,1,,,12,,,0,,0,0,8,0,,49,
