anumber,companyholeid,companysampleid,fromdepth,todepth,Ag_PPM,Al_PPM,As_PPM,Au_PPM,Ba_PPM,Be_PPM,Bi_PPM,Ca_PPM,Cd_PPM,Ce_PPM,Co_PPM,Cr_PPM,Cs_PPM,Cu_PPM,Fe_PPM,Ga_PPM,Ge_PPM,Hf_PPM,Hg_PPM,In_PPM,La_PPM,Li_PPM,Mg_PPM,Mn_PPM,Mo_PPM,Nb_PPM,Ni_PPM,P_PPM,Pb_PPM,Pd_PPM,Pt_PPM,Rb_PPM,Re_PPM,S_PPM,Sb_PPM,Sc_PPM,Se_PPM,Sn_PPM,Sr_PPM,Ta_PPM,Te_PPM,Th_PPM,Ti_PPM,Tl_PPM,U_PPM,V_PPM,W_PPM,Y_PPM,Zn_PPM,Zr_PPM
101533,BD050,ASW69919,215.7,216.60001,,,12.0,0.027000001,,,,,,,96.0,1410.0,,0.0,,,,,,,,,,,,,2030.0,,,0.003,0.0,,,,,,,,,,,,,,,,,,26.0,
101533,BD050,ASW69920,216.60001,216.8,,,19.0,0.0040000002,,,,,,,58.0,627.0,,9.0,,,,,,,,,,,,,598.0,,,0.003,0.0049999999,,,,,,,,,,,,,,,,,,55.0,
101533,BD050,ASW69921,216.8,217.8,,,31.0,0.003,,,,,,,43.0,164.0,,80.0,,,,,,,,,,,,,154.0,,,0.001,0.0,,,,,,,,,,,,,,,,,,114.0,
101533,BD051,ASW64686,91.900002,92.370003,0.0,,26.0,0.0089999996,30.0,0.0,0.0,,0.0,,81.0,28.0,,365.0,,0.0,,,,,0.0,,,1020.0,2.0,,165.0,140.0,12.0,0.0,0.0,,,,0.0,1.0,,,4.0,,,0.0,,0.0,0.0,11.0,0.0,,99.0,
101533,BD051,ASW64687,95.940002,96.220001,1.2,,88.0,0.0070000002,30.0,1.7,7.0,,1.2,,84.0,126.0,,1090.0,,20.0,,,,,0.0,,,1290.0,4.0,,525.0,80.0,20.0,0.003,0.013,,,,0.0,9.0,,,13.0,,,0.0,,10.0,0.0,74.0,0.0,,205.0,
101533,BD051,ASW64688,96.220001,96.82,0.0,,35.0,0.0020000001,50.0,2.7,0.0,,0.5,,34.0,21.0,,346.0,,10.0,,,,,10.0,,,1460.0,2.0,,141.0,300.0,24.0,0.0,0.013,,,,0.0,7.0,,,44.0,,,0.0,,0.0,0.0,13.0,0.0,,268.0,
101533,BD051,ASW64689,96.82,97.480003,0.0,,284.0,0.001,30.0,2.5,2.0,,0.89999998,,28.0,60.0,,108.0,,10.0,,,,,10.0,,,2520.0,0.0,,86.0,790.0,9.0,0.0,0.0070000002,,,,0.0,5.0,,,20.0,,,0.0,,0.0,0.0,35.0,0.0,,424.0,
101533,BD051,ASW64690,97.480003,98.050003,0.0,,88.0,0.0049999999,60.0,2.4000001,3.0,,0.69999999,,20.0,19.0,,180.0,,20.0,,,,,10.0,,,1580.0,1.0,,91.0,280.0,25.0,0.001,0.015,,,,0.0,4.0,,,59.0,,,0.0,,0.0,0.0,10.0,0.0,,298.0,
101533,BD051,ASW64691,143.78999,144.16,0.0,,32.0,0.0020000001,150.0,2.0,2.0,,0.0,,28.0,94.0,,108.0,,20.0,,,,,30.0,,,1320.0,3.0,,110.0,320.0,80.0,0.0060000001,0.027000001,,,,0.0,15.0,,,37.0,,,20.0,,10.0,10.0,73.0,0.0,,74.0,
101533,BD051,ASW64692,144.8,145.09,0.5,,22.0,0.001,20.0,0.5,0.0,,0.0,,16.0,17.0,,234.0,,10.0,,,,,10.0,,,286.0,15.0,,363.0,80.0,51.0,0.0,0.0,,,,0.0,0.0,,,25.0,,,0.0,,0.0,10.0,5.0,0.0,,32.0,
101533,BD051,ASW64693,147.25,147.8,0.0,,34.0,0.001,50.0,1.5,4.0,,0.0,,32.0,102.0,,233.0,,10.0,,,,,10.0,,,1230.0,3.0,,113.0,470.0,20.0,0.0,0.0,,,,0.0,13.0,,,31.0,,,0.0,,0.0,0.0,79.0,0.0,,96.0,
101533,BD051,ASW64694,148.16,148.59,0.0,,20.0,0.0,80.0,1.7,2.0,,0.0,,19.0,111.0,,98.0,,10.0,,,,,0.0,,,1400.0,3.0,,71.0,100.0,25.0,0.0099999998,0.0,,,,0.0,15.0,,,55.0,,,0.0,,0.0,10.0,83.0,0.0,,89.0,
101533,BD051,ASW64695,148.59,149.64,0.0,,36.0,0.003,190.0,1.6,5.0,,0.0,,45.0,199.0,,129.0,,20.0,,,,,0.0,,,1620.0,2.0,,124.0,320.0,16.0,0.0049999999,0.015,,,,0.0,29.0,,,53.0,,,0.0,,10.0,0.0,155.0,0.0,,218.0,
101533,BD051,ASW64697,234.53999,235.05,0.0,,163.0,0.014,220.0,1.7,5.0,,0.0,,41.0,87.0,,176.0,,10.0,,,,,10.0,,,799.0,2.0,,147.0,210.0,17.0,0.003,0.0060000001,,,,0.0,10.0,,,75.0,,,0.0,,0.0,0.0,67.0,0.0,,80.0,
101533,BD051,ASW64698,240.24001,240.50999,0.0,,32.0,0.021,20.0,0.0,5.0,,0.0,,17.0,42.0,,78.0,,0.0,,,,,0.0,,,1290.0,2.0,,91.0,110.0,5.0,0.0,0.0,,,,0.0,2.0,,,6.0,,,0.0,,0.0,0.0,24.0,0.0,,23.0,
101533,BD051,ASW64699,240.50999,241.50999,0.0,,41.0,0.0040000002,280.0,0.69999999,5.0,,0.0,,16.0,95.0,,8.0,,20.0,,,,,20.0,,,2450.0,0.0,,115.0,680.0,8.0,0.0,0.013,,,,0.0,11.0,,,114.0,,,0.0,,0.0,0.0,80.0,0.0,,35.0,
101533,BD051,ASW64700,241.50999,242.50999,0.0,,63.0,0.014,260.0,1.0,8.0,,0.0,,67.0,343.0,,101.0,,10.0,,,,,0.0,,,1760.0,1.0,,307.0,460.0,13.0,0.003,0.022,,,,0.0,22.0,,,129.0,,,0.0,,0.0,0.0,161.0,0.0,,49.0,
101533,BD051,ASW64701,242.50999,243.64,0.0,,51.0,0.0049999999,250.0,1.2,12.0,,0.0,,57.0,301.0,,160.0,,20.0,,,,,0.0,,,2270.0,1.0,,236.0,400.0,16.0,0.0089999996,0.044,,,,0.0,36.0,,,84.0,,,0.0,,0.0,0.0,239.0,0.0,,92.0,
101533,BD051,ASW64702,243.64,244.24001,0.0,,375.0,0.18099999,30.0,0.0,14.0,,0.0,,109.0,1980.0,,241.0,,10.0,,,,,0.0,,,3740.0,31.0,,895.0,230.0,7.0,0.0070000002,0.0,,,,0.0,31.0,,,35.0,,,0.0,,0.0,0.0,210.0,0.0,,113.0,
101533,BD051,ASW64703,244.24001,245.71001,0.0,,366.0,0.012,170.0,0.0,8.0,,0.0,,101.0,1370.0,,21.0,,10.0,,,,,0.0,,,2520.0,1.0,,794.0,270.0,11.0,0.016000001,0.013,,,,0.0,36.0,,,55.0,,,0.0,,0.0,0.0,216.0,0.0,,91.0,
101533,BD051,ASW64704,245.71001,246.57001,0.0,,380.0,0.023,10.0,6.3000002,10.0,,0.0,,199.0,6860.0,,37.0,,20.0,,,,,0.0,,,3390.0,1.0,,2700.0,690.0,9.0,0.039000001,0.0,,,,0.0,24.0,,,20.0,,,0.0,,10.0,0.0,151.0,0.0,,249.0,
101533,BD051,ASW64705,246.57001,248.57001,0.0,,20.0,0.012,30.0,5.0999999,12.0,,0.0,,85.0,1310.0,,79.0,,10.0,,,,,0.0,,,2140.0,3.0,,1570.0,90.0,10.0,0.001,0.0070000002,,,,0.0,8.0,,,26.0,,,0.0,,10.0,10.0,90.0,150.0,,124.0,
101533,BD051,ASW64707,248.57001,249.75,0.0,,81.0,0.012,10.0,0.60000002,6.0,,0.0,,287.0,1480.0,,0.0,,0.0,,,,,0.0,,,786.0,0.0,,2430.0,60.0,5.0,0.001,0.0049999999,,,,0.0,8.0,,,6.0,,,0.0,,0.0,0.0,32.0,10.0,,55.0,
101533,BD051,ASW64709,249.75,251.48,0.0,,43.0,0.001,0.0,0.0,0.0,,0.0,,47.0,1230.0,,0.0,,0.0,,,,,0.0,,,322.0,0.0,,2190.0,40.0,4.0,0.0049999999,0.017000001,,,,0.0,6.0,,,2.0,,,0.0,,0.0,0.0,29.0,0.0,,30.0,
101533,BD051,ASW64711,251.48,252.32001,0.0,,23.0,0.0040000002,0.0,0.0,0.0,,0.0,,55.0,1820.0,,0.0,,0.0,,,,,0.0,,,328.0,0.0,,1870.0,40.0,5.0,0.0,0.018999999,,,,0.0,5.0,,,1.0,,,0.0,,0.0,0.0,26.0,0.0,,44.0,
101533,BD051,ASW64712,252.32001,252.82001,0.0,,41.0,0.001,0.0,0.0,4.0,,0.0,,105.0,1640.0,,0.0,,0.0,,,,,0.0,,,565.0,0.0,,2230.0,30.0,6.0,0.003,0.0,,,,0.0,4.0,,,2.0,,,0.0,,0.0,0.0,21.0,0.0,,57.0,
101533,BD051,ASW64713,252.82001,253.82001,0.0,,0.0,0.0020000001,210.0,5.4000001,3.0,,0.0,,2.0,18.0,,3.0,,20.0,,,,,0.0,,,128.0,0.0,,19.0,180.0,56.0,0.0,0.0,,,,0.0,1.0,,,49.0,,,0.0,,10.0,10.0,7.0,0.0,,8.0,
101533,BD051,ASW64714,253.82001,254.82001,0.0,,9.0,0.001,250.0,1.7,0.0,,0.0,,2.0,14.0,,5.0,,20.0,,,,,0.0,,,114.0,1.0,,7.0,150.0,62.0,0.022,0.0,,,,0.0,2.0,,,61.0,,,20.0,,0.0,30.0,2.0,0.0,,3.0,
101533,BD051,ASW64715,254.82001,255.82001,0.0,,8.0,0.0,250.0,2.3,3.0,,0.0,,2.0,9.0,,2.0,,20.0,,,,,0.0,,,116.0,1.0,,8.0,90.0,52.0,0.0,0.0,,,,0.0,2.0,,,115.0,,,20.0,,0.0,20.0,4.0,0.0,,5.0,
101533,BD052,ASW62171,0.0,1.0,0.0,,0.0,,100.0,1.1,0.0,,0.0,,13.0,118.0,,33.0,,20.0,,,,,30.0,,,209.0,1.0,,51.0,70.0,32.0,,,,,,0.0,13.0,,,26.0,,,0.0,,0.0,0.0,64.0,0.0,,17.0,
101533,BD052,ASW62174,1.0,3.0,0.0,,18.0,,90.0,1.4,0.0,,0.0,,13.0,244.0,,13.0,,40.0,,,,,20.0,,,78.0,2.0,,95.0,40.0,22.0,,,,,,0.0,22.0,,,13.0,,,20.0,,0.0,10.0,195.0,0.0,,12.0,
101533,BD052,ASW62175,3.0,6.0,0.0,,21.0,,40.0,0.80000001,0.0,,0.0,,10.0,200.0,,10.0,,40.0,,,,,0.0,,,35.0,3.0,,70.0,30.0,14.0,,,,,,0.0,14.0,,,6.0,,,20.0,,0.0,10.0,173.0,0.0,,9.0,
101533,BD052,ASW62176,6.0,8.0,0.0,,7.0,,740.0,0.60000002,0.0,,0.0,,7.0,72.0,,7.0,,30.0,,,,,20.0,,,60.0,2.0,,36.0,80.0,23.0,,,,,,0.0,8.0,,,88.0,,,0.0,,0.0,0.0,92.0,10.0,,12.0,
101533,BD052,ASW62177,8.0,11.0,0.0,,11.0,,1060.0,0.60000002,0.0,,0.0,,4.0,65.0,,6.0,,20.0,,,,,20.0,,,81.0,1.0,,39.0,80.0,25.0,,,,,,0.0,9.0,,,142.0,,,0.0,,0.0,0.0,88.0,0.0,,13.0,
101533,BD052,ASW62178,11.0,15.0,0.0,,9.0,,1230.0,0.69999999,0.0,,0.0,,5.0,66.0,,6.0,,20.0,,,,,40.0,,,95.0,1.0,,20.0,130.0,25.0,,,,,,0.0,11.0,,,177.0,,,0.0,,0.0,10.0,101.0,0.0,,17.0,
101533,BD052,ASW62179,15.0,19.0,0.0,,9.0,,1380.0,0.89999998,0.0,,0.0,,4.0,36.0,,9.0,,20.0,,,,,70.0,,,136.0,0.0,,14.0,150.0,21.0,,,,,,0.0,7.0,,,197.0,,,0.0,,0.0,10.0,72.0,0.0,,25.0,
101533,BD052,ASW62180,19.0,23.0,0.0,,0.0,,1520.0,0.89999998,0.0,,0.0,,7.0,38.0,,8.0,,20.0,,,,,60.0,,,206.0,0.0,,19.0,150.0,16.0,,,,,,0.0,9.0,,,150.0,,,20.0,,0.0,0.0,74.0,0.0,,31.0,
101533,BD052,ASW62181,23.0,26.0,0.0,,8.0,,1450.0,1.0,0.0,,0.0,,15.0,39.0,,9.0,,20.0,,,,,70.0,,,1190.0,0.0,,23.0,270.0,17.0,,,,,,0.0,10.0,,,149.0,,,20.0,,0.0,10.0,74.0,0.0,,39.0,
101533,BD052,ASW62182,26.0,29.0,0.0,,0.0,,1500.0,1.1,0.0,,0.0,,11.0,30.0,,9.0,,20.0,,,,,40.0,,,668.0,0.0,,23.0,190.0,17.0,,,,,,0.0,10.0,,,144.0,,,0.0,,0.0,0.0,63.0,0.0,,34.0,
101533,BD052,ASW62183,29.0,31.0,0.0,,16.0,,1450.0,1.3,0.0,,0.0,,16.0,34.0,,11.0,,20.0,,,,,30.0,,,761.0,0.0,,31.0,250.0,14.0,,,,,,0.0,9.0,,,78.0,,,0.0,,0.0,10.0,71.0,0.0,,38.0,
101533,BD052,ASW62184,31.0,34.0,0.0,,5.0,,1510.0,1.2,0.0,,0.0,,13.0,25.0,,10.0,,20.0,,,,,30.0,,,592.0,0.0,,27.0,200.0,17.0,,,,,,0.0,7.0,,,65.0,,,0.0,,0.0,10.0,56.0,0.0,,36.0,
101533,BD052,ASW62185,34.0,37.0,0.0,,9.0,,1600.0,1.1,0.0,,0.0,,13.0,28.0,,10.0,,20.0,,,,,30.0,,,332.0,0.0,,34.0,250.0,18.0,,,,,,0.0,8.0,,,98.0,,,0.0,,0.0,10.0,64.0,0.0,,45.0,
101533,BD052,ASW62186,37.0,41.0,0.0,,15.0,,1580.0,1.1,0.0,,0.0,,13.0,36.0,,8.0,,20.0,,,,,30.0,,,322.0,0.0,,33.0,280.0,19.0,,,,,,0.0,9.0,,,77.0,,,0.0,,0.0,10.0,73.0,0.0,,41.0,
101533,BD052,ASW62187,41.0,45.0,0.0,,17.0,,1150.0,1.0,0.0,,0.0,,9.0,33.0,,11.0,,20.0,,,,,40.0,,,472.0,0.0,,39.0,290.0,17.0,,,,,,0.0,8.0,,,57.0,,,0.0,,0.0,10.0,65.0,0.0,,33.0,
101533,BD052,ASW62188,45.0,48.0,0.0,,158.0,,360.0,3.0999999,0.0,,0.0,,44.0,74.0,,7.0,,10.0,,,,,60.0,,,16700.0,0.0,,87.0,420.0,14.0,,,,,,0.0,17.0,,,44.0,,,0.0,,0.0,50.0,101.0,0.0,,119.0,
101533,BD052,ASW62189,48.0,50.0,0.0,,194.0,,200.0,3.5999999,0.0,,0.0,,47.0,123.0,,7.0,,10.0,,,,,40.0,,,17650.0,0.0,,80.0,380.0,14.0,,,,,,0.0,18.0,,,47.0,,,0.0,,0.0,50.0,127.0,0.0,,119.0,
101533,BD052,ASW62190,50.0,53.0,0.0,,193.0,,120.0,2.9000001,5.0,,0.0,,24.0,122.0,,5.0,,10.0,,,,,30.0,,,46600.0,0.0,,60.0,330.0,15.0,,,,,,0.0,12.0,,,53.0,,,0.0,,0.0,130.0,96.0,0.0,,92.0,
101533,BD052,ASW62191,53.0,54.0,0.0,,223.0,,190.0,2.8,0.0,,0.0,,36.0,92.0,,86.0,,10.0,,,,,40.0,,,32000.0,1.0,,59.0,370.0,23.0,,,,,,0.0,13.0,,,74.0,,,0.0,,0.0,80.0,94.0,0.0,,84.0,
101533,BD052,ASW62192,55.0,57.0,0.0,,236.0,,150.0,2.5999999,0.0,,0.0,,22.0,89.0,,9.0,,10.0,,,,,30.0,,,34700.0,0.0,,60.0,310.0,12.0,,,,,,0.0,11.0,,,118.0,,,0.0,,0.0,100.0,77.0,0.0,,71.0,
101533,BD052,ASW62194,58.0,60.0,0.0,,186.0,,280.0,3.0999999,0.0,,1.2,,26.0,87.0,,8.0,,10.0,,,,,40.0,,,27100.0,1.0,,67.0,330.0,21.0,,,,,,0.0,13.0,,,110.0,,,0.0,,0.0,70.0,88.0,0.0,,85.0,
101533,BD052,ASW62195,60.0,63.0,0.0,,75.0,,60.0,0.80000001,0.0,,1.0,,3.0,26.0,,8.0,,10.0,,,,,10.0,,,15900.0,0.0,,29.0,100.0,11.0,,,,,,0.0,4.0,,,52.0,,,0.0,,0.0,20.0,24.0,0.0,,28.0,
101533,BD052,ASW62196,63.0,65.0,0.0,,19.0,,40.0,0.0,0.0,,0.89999998,,0.0,7.0,,4.0,,0.0,,,,,10.0,,,9550.0,0.0,,27.0,40.0,9.0,,,,,,0.0,2.0,,,48.0,,,0.0,,0.0,0.0,9.0,0.0,,16.0,
101533,BD052,ASW62197,65.0,69.0,0.0,,17.0,,40.0,0.0,2.0,,0.80000001,,0.0,6.0,,5.0,,0.0,,,,,0.0,,,7780.0,0.0,,26.0,30.0,5.0,,,,,,0.0,1.0,,,59.0,,,0.0,,0.0,10.0,6.0,0.0,,15.0,
101533,BD052,ASW62198,69.0,71.0,0.0,,42.0,,50.0,0.5,0.0,,1.1,,0.0,7.0,,12.0,,0.0,,,,,0.0,,,9150.0,0.0,,14.0,30.0,10.0,,,,,,0.0,1.0,,,47.0,,,0.0,,10.0,0.0,8.0,0.0,,17.0,
101533,BD052,ASW62199,71.0,74.0,0.0,,31.0,,60.0,0.60000002,0.0,,1.2,,1.0,9.0,,5.0,,0.0,,,,,10.0,,,8130.0,0.0,,12.0,30.0,11.0,,,,,,0.0,1.0,,,54.0,,,0.0,,0.0,10.0,8.0,0.0,,16.0,
101533,BD052,ASW62200,74.0,78.0,0.0,,142.0,,20.0,0.5,0.0,,0.89999998,,0.0,5.0,,4.0,,0.0,,,,,0.0,,,9210.0,0.0,,26.0,20.0,5.0,,,,,,0.0,1.0,,,61.0,,,0.0,,0.0,0.0,5.0,0.0,,18.0,
101533,BD052,ASW62201,78.0,81.0,0.0,,417.0,0.0080000004,20.0,0.5,0.0,,1.3,,0.0,5.0,,12.0,,0.0,,,,,0.0,,,10200.0,0.0,,29.0,20.0,6.0,,,,,,0.0,1.0,,,47.0,,,0.0,,0.0,10.0,4.0,0.0,,17.0,
101533,BD052,ASW62203,81.0,85.0,0.0,,841.0,0.028999999,10.0,0.0,0.0,,2.0999999,,0.0,4.0,,20.0,,0.0,,,,,0.0,,,12750.0,0.0,,10.0,30.0,12.0,,,,,,0.0,0.0,,,32.0,,,0.0,,0.0,20.0,1.0,0.0,,19.0,
101533,BD052,ASW62204,85.0,87.0,0.0,,148.0,0.0070000002,10.0,0.0,0.0,,1.1,,0.0,8.0,,43.0,,0.0,,,,,0.0,,,10200.0,0.0,,10.0,30.0,7.0,,,,,,0.0,0.0,,,23.0,,,0.0,,0.0,20.0,2.0,0.0,,23.0,
101533,BD052,ASW62205,87.0,90.0,0.0,,77.0,0.0020000001,10.0,0.0,0.0,,1.3,,0.0,4.0,,19.0,,0.0,,,,,0.0,,,10550.0,0.0,,7.0,20.0,6.0,,,,,,0.0,0.0,,,26.0,,,0.0,,0.0,10.0,1.0,0.0,,19.0,
101533,BD052,ASW62206,90.0,93.0,0.0,,34.0,0.0020000001,10.0,0.5,0.0,,1.1,,0.0,4.0,,11.0,,0.0,,,,,0.0,,,10200.0,0.0,,3.0,30.0,6.0,,,,,,0.0,0.0,,,23.0,,,0.0,,0.0,20.0,1.0,0.0,,20.0,
101533,BD052,ASW62207,93.0,97.0,0.0,,61.0,0.0,10.0,0.0,0.0,,1.4,,0.0,4.0,,9.0,,0.0,,,,,0.0,,,10150.0,0.0,,4.0,20.0,6.0,,,,,,0.0,0.0,,,27.0,,,0.0,,0.0,20.0,3.0,0.0,,16.0,
101533,BD052,ASW62208,97.0,100.0,0.0,,39.0,0.0040000002,20.0,0.0,0.0,,1.6,,0.0,11.0,,7.0,,0.0,,,,,0.0,,,10200.0,0.0,,8.0,20.0,6.0,,,,,,0.0,1.0,,,41.0,,,0.0,,0.0,10.0,6.0,0.0,,16.0,
101533,BD052,ASW62209,100.0,104.0,0.5,,1285.0,0.061999999,10.0,0.0,0.0,,2.0,,3.0,9.0,,66.0,,0.0,,,,,0.0,,,10150.0,0.0,,5.0,20.0,7.0,,,,,,0.0,1.0,,,29.0,,,0.0,,0.0,20.0,4.0,0.0,,19.0,
101533,BD052,ASW62210,104.0,108.0,0.0,,455.0,0.057,10.0,0.0,0.0,,1.3,,0.0,7.0,,26.0,,0.0,,,,,0.0,,,9150.0,0.0,,3.0,30.0,8.0,,,,,,0.0,0.0,,,43.0,,,0.0,,0.0,20.0,3.0,0.0,,17.0,
101533,BD052,ASW62212,108.0,112.0,0.0,,64.0,0.35800001,40.0,0.69999999,0.0,,1.6,,0.0,3.0,,10.0,,10.0,,,,,0.0,,,10400.0,0.0,,5.0,20.0,12.0,,,,,,0.0,1.0,,,33.0,,,0.0,,0.0,20.0,1.0,0.0,,23.0,
101533,BD052,ASW62214,112.0,116.0,0.0,,26.0,,0.0,0.0,2.0,,1.1,,0.0,3.0,,13.0,,0.0,,,,,0.0,,,9560.0,1.0,,3.0,20.0,9.0,,,,,,0.0,0.0,,,27.0,,,0.0,,0.0,20.0,1.0,0.0,,20.0,
101533,BD052,ASW62215,116.0,120.0,0.0,,50.0,0.0099999998,0.0,0.0,0.0,,1.3,,0.0,3.0,,12.0,,0.0,,,,,0.0,,,10450.0,0.0,,4.0,20.0,10.0,,,,,,0.0,0.0,,,25.0,,,0.0,,0.0,20.0,2.0,0.0,,19.0,
101533,BD052,ASW62216,120.0,123.0,1.1,,735.0,0.034000002,10.0,0.5,0.0,,2.2,,0.0,3.0,,38.0,,0.0,,,,,0.0,,,14550.0,0.0,,4.0,30.0,10.0,,,,,,0.0,0.0,,,20.0,,,0.0,,10.0,30.0,2.0,0.0,,19.0,
101533,BD052,ASW62217,123.0,125.0,0.0,,479.0,0.015,10.0,0.0,0.0,,1.6,,0.0,3.0,,16.0,,0.0,,,,,0.0,,,10700.0,0.0,,0.0,20.0,7.0,,,,,,0.0,0.0,,,31.0,,,0.0,,0.0,20.0,2.0,0.0,,20.0,
101533,BD052,ASW62218,125.0,128.0,0.5,,2290.0,0.046999998,0.0,0.5,0.0,,1.2,,2.0,2.0,,28.0,,0.0,,,,,0.0,,,13450.0,0.0,,7.0,30.0,5.0,,,,,,0.0,0.0,,,36.0,,,0.0,,0.0,30.0,1.0,0.0,,19.0,
101533,BD052,ASW62219,128.0,130.0,0.0,,3060.0,0.059999999,20.0,0.60000002,0.0,,1.6,,1.0,3.0,,30.0,,0.0,,,,,0.0,,,19450.0,0.0,,8.0,30.0,10.0,,,,,,0.0,0.0,,,42.0,,,0.0,,10.0,40.0,2.0,0.0,,24.0,
101533,BD052,ASW62220,130.0,134.0,0.0,,331.0,0.017000001,10.0,0.0,0.0,,1.8,,0.0,2.0,,13.0,,0.0,,,,,0.0,,,10150.0,0.0,,2.0,20.0,6.0,,,,,,0.0,0.0,,,22.0,,,0.0,,10.0,20.0,1.0,0.0,,17.0,
101533,BD052,ASW62221,134.0,138.0,0.5,,406.0,0.012,10.0,0.0,0.0,,0.89999998,,1.0,2.0,,9.0,,0.0,,,,,0.0,,,11000.0,0.0,,2.0,30.0,7.0,,,,,,0.0,0.0,,,22.0,,,0.0,,0.0,20.0,2.0,0.0,,30.0,
101533,BD052,ASW62222,138.0,142.0,0.0,,42.0,0.003,10.0,0.0,0.0,,0.60000002,,0.0,2.0,,1.0,,0.0,,,,,0.0,,,7770.0,1.0,,5.0,20.0,6.0,,,,,,0.0,0.0,,,11.0,,,0.0,,0.0,10.0,1.0,0.0,,21.0,
101533,BD052,ASW62223,142.0,145.0,0.0,,1115.0,0.021,10.0,0.0,0.0,,1.3,,0.0,6.0,,7.0,,0.0,,,,,0.0,,,10050.0,0.0,,6.0,20.0,9.0,,,,,,0.0,1.0,,,33.0,,,0.0,,0.0,10.0,3.0,0.0,,25.0,
101533,BD052,ASW62224,145.0,149.0,0.0,,306.0,0.039999999,10.0,0.0,0.0,,1.1,,0.0,4.0,,5.0,,0.0,,,,,0.0,,,9720.0,0.0,,4.0,20.0,4.0,,,,,,0.0,0.0,,,28.0,,,0.0,,10.0,10.0,3.0,0.0,,20.0,
101533,BD052,ASW62225,149.0,152.0,0.0,,498.0,0.014,10.0,0.0,0.0,,0.89999998,,0.0,0.0,,2.0,,0.0,,,,,0.0,,,9360.0,0.0,,3.0,20.0,6.0,,,,,,0.0,0.0,,,38.0,,,0.0,,0.0,20.0,1.0,0.0,,16.0,
101533,BD052,ASW62226,152.0,156.0,0.0,,1555.0,0.016000001,20.0,0.5,0.0,,2.0999999,,0.0,4.0,,5.0,,0.0,,,,,0.0,,,15500.0,0.0,,3.0,30.0,14.0,,,,,,0.0,0.0,,,57.0,,,0.0,,0.0,30.0,2.0,0.0,,18.0,
101533,BD052,ASW62228,156.0,160.0,0.0,,1225.0,0.0049999999,10.0,0.0,0.0,,0.69999999,,0.0,6.0,,3.0,,0.0,,,,,0.0,,,11350.0,0.0,,1.0,20.0,7.0,,,,,,0.0,0.0,,,45.0,,,0.0,,0.0,20.0,3.0,0.0,,16.0,
101533,BD052,ASW62229,160.0,164.0,0.0,,3270.0,0.017000001,10.0,0.5,0.0,,2.3,,1.0,5.0,,8.0,,0.0,,,,,0.0,,,17800.0,0.0,,8.0,30.0,7.0,,,,,,0.0,0.0,,,27.0,,,0.0,,0.0,30.0,2.0,0.0,,24.0,
101533,BD052,ASW62230,164.0,168.0,0.0,,2540.0,0.0080000004,10.0,0.0,0.0,,2.3,,1.0,4.0,,4.0,,0.0,,,,,0.0,,,11400.0,0.0,,8.0,20.0,7.0,,,,,,0.0,0.0,,,25.0,,,0.0,,0.0,20.0,1.0,0.0,,17.0,
101533,BD052,ASW62231,168.0,170.0,0.0,,958.0,0.064999998,10.0,0.5,0.0,,1.7,,1.0,2.0,,6.0,,0.0,,,,,0.0,,,15500.0,0.0,,9.0,30.0,14.0,,,,,,0.0,0.0,,,17.0,,,0.0,,0.0,30.0,1.0,0.0,,18.0,
101533,BD052,ASW62234,170.0,174.0,0.0,,484.0,,10.0,0.0,0.0,,1.9,,0.0,1.0,,6.0,,0.0,,,,,0.0,,,11050.0,0.0,,8.0,10.0,12.0,,,,,,0.0,0.0,,,29.0,,,0.0,,0.0,20.0,1.0,0.0,,16.0,
101533,BD052,ASW62235,174.0,178.0,0.0,,1400.0,0.292,10.0,0.0,0.0,,2.0999999,,6.0,0.0,,7.0,,0.0,,,,,0.0,,,11900.0,0.0,,12.0,20.0,8.0,,,,,,0.0,0.0,,,29.0,,,0.0,,0.0,20.0,1.0,0.0,,16.0,
101533,BD052,ASW62236,178.0,181.0,0.0,,79.0,0.236,20.0,0.0,0.0,,1.5,,3.0,1.0,,2.0,,0.0,,,,,10.0,,,10900.0,0.0,,9.0,10.0,9.0,,,,,,0.0,0.0,,,20.0,,,0.0,,10.0,10.0,2.0,0.0,,12.0,
101533,BD052,ASW62237,181.0,184.0,0.0,,22.0,0.023,10.0,0.60000002,0.0,,2.0999999,,1.0,0.0,,3.0,,0.0,,,,,10.0,,,11750.0,0.0,,6.0,30.0,5.0,,,,,,0.0,0.0,,,19.0,,,0.0,,0.0,20.0,2.0,0.0,,13.0,
101533,BD052,ASW62238,184.0,188.0,0.0,,55.0,0.23999999,10.0,0.60000002,0.0,,2.5999999,,0.0,0.0,,2.0,,0.0,,,,,0.0,,,14350.0,0.0,,5.0,30.0,7.0,,,,,,0.0,0.0,,,10.0,,,0.0,,0.0,30.0,0.0,0.0,,19.0,
101533,BD052,ASW62239,188.0,192.0,0.0,,68.0,0.0020000001,20.0,0.0,0.0,,0.0,,3.0,1.0,,5.0,,0.0,,,,,0.0,,,10150.0,0.0,,7.0,20.0,8.0,,,,,,0.0,0.0,,,18.0,,,0.0,,0.0,10.0,3.0,0.0,,19.0,
